CONTROL PRINT LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, (6.49), (5.69), (2.63), 8.91 , 9.96 , 3.88 , 8.52 , 8.38 , 18.27 , 13.46 
Cash from Investing Activity, 3.27 , 0.40 , 0.65 , (1.30), (9.04), (4.39), (8.13), (5.86), (10.91), (11.84)
Cash from Financing Activity, 2.54 , 5.58 , 1.72 , (7.75), (0.99), 0.74 , (0.15), (1.69), (7.94), 0.83 
Net Cash Flow, (0.68), 0.29 , (0.26), (0.14), (0.07), 0.23 , 0.24 , 0.82 , (0.59), 2.46 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
