GODFREY PHILLIPS INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 
Reserves, 568.05 , 656.12 , 779.85 , 910.51 ," 1,031.32 "," 1,153.30 "," 1,282.22 "," 1,499.24 "," 1,581.43 "," 1,696.88 "
Borrowings, 95.29 , 114.55 , 225.51 , 329.53 , 303.56 , 238.78 , 276.56 , 129.62 , 72.16 , 26.72 
Other Liabilities, 318.91 , 292.82 , 359.89 , 407.73 , 476.91 , 540.60 , 502.03 , 433.94 , 451.58 , 614.55 
Total, 992.65 ," 1,073.89 "," 1,375.65 "," 1,658.17 "," 1,822.19 "," 1,943.08 "," 2,071.21 "," 2,073.20 "," 2,115.57 "," 2,348.55 "
,,,,,,,,,,
Net Block, 198.10 , 245.99 , 283.37 , 527.09 , 699.12 , 665.46 , 635.76 , 666.01 , 672.15 , 623.44 
Capital Work in Progress, 61.70 , 72.97 , 180.39 , 137.41 , 15.27 , 45.01 , 65.16 , 48.54 , 12.70 , 17.61 
Investments, 209.86 , 194.86 , 323.14 , 358.33 , 318.53 , 355.29 , 322.38 , 400.84 , 500.06 , 895.16 
Other Assets, 522.99 , 560.07 , 588.75 , 635.34 , 789.27 , 877.32 ," 1,047.91 ", 957.81 , 930.66 , 812.34 
Total, 992.65 ," 1,073.89 "," 1,375.65 "," 1,658.17 "," 1,822.19 "," 1,943.08 "," 2,071.21 "," 2,073.20 "," 2,115.57 "," 2,348.55 "
,,,,,,,,,,
Working Capital, 204.08 , 267.25 , 228.86 , 227.61 , 312.36 , 336.72 , 545.88 , 523.87 , 479.08 , 197.79 
Debtors, 30.35 , 49.29 , 45.39 , 74.95 , 79.30 , 103.53 , 129.82 , 103.61 , 175.37 , 87.51 
Inventory, 364.47 , 360.15 , 349.19 , 377.16 , 538.35 , 584.51 , 738.26 , 666.33 , 577.32 , 511.01 
,,,,,,,,,,
Debtor Days, 9.96 , 13.01 , 10.17 , 14.32 , 13.82 , 15.25 , 18.33 , 16.26 , 26.82 , 13.82 
Inventory Turnover, 3.05 , 3.84 , 4.67 , 5.07 , 3.89 , 4.24 , 3.50 , 3.49 , 4.13 , 4.52 
,,,,,,,,,,
Return on Equity,19%,18%,21%,20%,16%,15%,14%,11%,9%,9%
Return on Capital Emp,,24%,28%,25%,20%,21%,20%,16%,12%,14%
,,,,,,,,,,
