FINOLEX CABLES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 30.59 , 30.59 , 30.59 , 30.59 , 30.59 , 30.59 , 30.59 , 30.59 , 30.59 , 30.59 
Reserves, 565.63 , 612.52 , 686.89 , 769.84 , 893.73 ," 1,072.78 "," 1,234.22 "," 1,565.00 "," 1,846.85 "," 2,163.31 "
Borrowings, 295.86 , 275.11 , 260.06 , 171.63 , 180.61 , 147.03 , 126.72 , 51.21 , 1.24 , 0.84 
Other Liabilities, 203.84 , 224.51 , 244.27 , 245.13 , 303.17 , 318.17 , 247.79 , 281.52 , 314.18 , 294.47 
Total," 1,095.92 "," 1,142.73 "," 1,221.81 "," 1,217.19 "," 1,408.10 "," 1,568.57 "," 1,639.32 "," 1,928.32 "," 2,192.86 "," 2,489.21 "
,,,,,,,,,,
Net Block, 415.61 , 418.75 , 403.33 , 429.23 , 412.11 , 495.84 , 463.77 , 432.19 , 414.87 , 408.99 
Capital Work in Progress, 40.09 , 28.83 , 18.76 , 12.02 , 35.73 , 10.70 , 6.67 , 3.14 , 8.15 , 5.20 
Investments, 314.10 , 280.27 , 245.15 , 237.21 , 324.09 , 403.14 , 494.22 , 700.47 , 895.87 ," 1,214.82 "
Other Assets, 326.12 , 414.88 , 554.57 , 538.73 , 636.17 , 658.89 , 674.66 , 792.52 , 873.97 , 860.20 
Total," 1,095.92 "," 1,142.73 "," 1,221.81 "," 1,217.19 "," 1,408.10 "," 1,568.57 "," 1,639.32 "," 1,928.32 "," 2,192.86 "," 2,489.21 "
,,,,,,,,,,
Working Capital, 122.28 , 190.37 , 310.30 , 293.60 , 333.00 , 340.72 , 426.87 , 511.00 , 559.79 , 565.73 
Debtors, 57.67 , 71.05 , 130.24 , 114.09 , 149.65 , 145.17 , 118.61 , 125.92 , 124.39 , 174.92 
Inventory, 143.60 , 220.95 , 280.84 , 281.14 , 329.63 , 352.40 , 318.62 , 329.30 , 462.01 , 499.06 
,,,,,,,,,,
Debtor Days, 15.69 , 16.02 , 23.35 , 20.17 , 24.06 , 22.46 , 17.68 , 19.47 , 18.57 , 22.68 
Inventory Turnover, 9.34 , 7.33 , 7.25 , 7.34 , 6.89 , 6.69 , 7.69 , 7.17 , 5.29 , 5.64 
,,,,,,,,,,
Return on Equity,-6%,9%,12%,12%,16%,19%,16%,16%,17%,16%
Return on Capital Emp,,12%,13%,14%,18%,22%,21%,23%,24%,25%
,,,,,,,,,,
