AMD INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 19.17 , 19.17 , 19.17 , 19.17 , 19.17 , 19.17 , 19.17 , 19.17 , 19.17 , 19.17 
Reserves, 84.61 , 88.91 , 92.44 , 96.72 , 96.30 , 100.44 , 102.24 , 103.77 , 105.11 , 104.24 
Borrowings, 47.51 , 70.79 , 84.63 , 77.09 , 95.20 , 88.90 , 79.00 , 86.69 , 86.53 , 72.70 
Other Liabilities, 31.15 , 56.92 , 68.45 , 52.50 , 47.35 , 51.24 , 53.00 , 35.19 , 48.03 , 39.94 
Total, 182.44 , 235.79 , 264.69 , 245.48 , 258.02 , 259.75 , 253.41 , 244.82 , 258.84 , 236.05 
,,,,,,,,,,
Net Block, 66.55 , 92.06 , 91.86 , 85.49 , 86.93 , 92.83 , 91.97 , 91.00 , 103.18 , 102.54 
Capital Work in Progress, 0.08 , -   , -   , -   , 0.78 , 2.32 , -   , -   , -   , -   
Investments, 5.61 , 5.55 , 5.55 , 5.60 , 37.78 , 32.36 , 26.58 , 26.39 , 0.06 , 0.08 
Other Assets, 110.20 , 138.18 , 167.28 , 154.39 , 132.53 , 132.24 , 134.86 , 127.43 , 155.60 , 133.43 
Total, 182.44 , 235.79 , 264.69 , 245.48 , 258.02 , 259.75 , 253.41 , 244.82 , 258.84 , 236.05 
,,,,,,,,,,
Working Capital, 79.05 , 81.26 , 98.83 , 101.89 , 85.18 , 81.00 , 81.86 , 92.24 , 107.57 , 93.49 
Debtors, 20.65 , 20.38 , 25.99 , 36.58 , 30.92 , 37.43 , 39.22 , 42.17 , 37.96 , 44.53 
Inventory, 21.57 , 30.61 , 48.66 , 36.95 , 57.78 , 46.85 , 56.41 , 48.47 , 50.32 , 35.97 
,,,,,,,,,,
Debtor Days, 84.20 , 66.88 , 69.30 , 73.73 , 72.03 , 74.87 , 83.75 , 90.44 , 92.93 , 111.94 
Inventory Turnover, 4.15 , 3.63 , 2.81 , 4.90 , 2.71 , 3.89 , 3.03 , 3.51 , 2.96 , 4.04 
,,,,,,,,,,
Return on Equity,3%,6%,5%,6%,1%,5%,4%,2%,2%,-1%
Return on Capital Emp,,12%,10%,11%,6%,10%,8%,7%,6%,3%
,,,,,,,,,,
