KESAR TERMINALS & INFRASTRUCTURE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , 18.04 , 20.19 , 23.15 , 29.85 , 36.24 , 42.24 , 43.97 , 43.90 , 41.63 , 37.02 , 41.43 , 39.72 
Expenses, -   , 7.53 , 9.18 , 9.43 , 12.24 , 14.57 , 16.74 , 17.60 , 17.02 , 21.49 , 18.66 , 17.95 , 20.02 
Operating Profit, -   , 10.51 , 11.01 , 13.72 , 17.61 , 21.67 , 25.50 , 26.37 , 26.88 , 20.14 , 18.36 , 23.48 , 19.70 
Other Income, -   , 0.19 , 0.05 , 0.24 , (0.03), 0.19 , 0.19 , 0.49 , 3.96 , 3.46 , 3.48 , -   , -   
Depreciation, -   , 2.42 , 2.76 , 2.79 , 2.75 , 2.98 , 2.27 , 1.94 , 1.78 , 1.70 , 1.63 , 1.63 , 1.63 
Interest, -   , 1.23 , 0.96 , 0.82 , 2.13 , 1.95 , 2.36 , 2.76 , 2.40 , 1.94 , 1.15 , 1.15 , 1.15 
Profit before tax, -   , 7.05 , 7.34 , 10.35 , 12.71 , 16.91 , 21.05 , 22.16 , 26.67 , 19.97 , 19.06 , 20.70 , 16.92 
Tax, -   , 2.72 , 2.42 , 3.27 , 4.32 , 5.90 , 6.54 , 6.61 , 3.00 , 0.54 , 0.60 ,3%,3%
Net profit, -   , 4.33 , 4.92 , 7.08 , 8.39 , 11.00 , 14.51 , 15.54 , 23.67 , 19.43 , 18.48 , 20.05 , 16.38 
EPS, -   , 43.30 , 4.68 , 6.74 , 7.99 , 10.47 , 13.81 , 14.79 , 21.66 , 17.78 , 16.91 , 18.35 , 14.99 
Price to earning,  ,  , 8.44 , 4.92 , 3.12 , 3.69 , 14.66 , 12.76 , 9.96 , 7.76 , 3.15 , 8.41 , 3.15 
Price, -   , -   , 39.53 , 33.16 , 24.89 , 38.63 , 202.44 , 188.80 , 215.69 , 137.96 , 53.20 , 154.22 , 47.17 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,2.31%,26.63%,18.50%,18.71%,14.27%,12.68%,3.41%,2.32%,5.61%,,,
OPM,0.00%,58.26%,54.53%,59.27%,58.99%,59.80%,60.37%,59.97%,61.23%,48.38%,49.59%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,10.89%,6.88%,-0.48%,-5.17%,-0.48%,-5.17%
,,,,,,OPM,57.96%,58.20%,57.97%,56.67%,49.59%,56.67%,49.59%
,,,,,,Price to Earning, 7.61 , 7.50 , 8.66 , 8.41 , 3.15 , 8.41 , 3.15 
