GYSCOAL ALLOYS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 127.49 , 158.97 , 192.84 , 227.37 , 287.30 , 277.07 , 181.52 , 164.18 , 173.02 , 95.16 , 151.00 , 151.00 , 65.22 
Expenses, 118.63 , 151.06 , 186.70 , 211.68 , 283.78 , 273.11 , 165.98 , 161.68 , 161.20 , 97.82 , 153.42 , 146.00 , 65.22 
Operating Profit, 8.86 , 7.91 , 6.14 , 15.69 , 3.52 , 3.96 , 15.54 , 2.50 , 11.82 , (2.66), (2.42), 5.00 , -   
Other Income, 0.50 , 0.36 , 0.45 , 0.45 , 1.64 , 4.46 , 1.55 , 4.58 , 0.21 , 0.16 , (4.45), -   , -   
Depreciation, 2.08 , 2.60 , 3.02 , 3.62 , 3.68 , 4.12 , 5.58 , 10.58 , 9.20 , 7.89 , 6.99 , 6.99 , 6.99 
Interest, 4.23 , 4.44 , 6.28 , 8.50 , 10.40 , 10.72 , 10.51 , 11.68 , 12.12 , 10.20 , 7.46 , 7.46 , 7.46 
Profit before tax, 3.05 , 7.66 , 5.39 , 4.02 , 2.55 , 0.87 , 0.99 , (15.18), (9.29), (20.59), (21.32), (9.45), (14.45)
Tax, 1.26 , 2.74 , 1.11 , 1.49 , 0.98 , 0.32 , 0.80 , (1.93), (3.27), (2.79), (0.92),0%,0%
Net profit, 1.79 , 4.92 , 4.28 , 2.53 , 1.58 , 0.55 , 0.20 , (13.25), (6.02), (17.81), (20.40), (9.45), (14.45)
EPS, 0.27 , 0.61 , 0.27 , 0.16 , 0.10 , 0.03 , 0.01 , (0.84), (0.38), (1.13), (1.29), (0.60), (0.91)
Price to earning,  ,  , 5.94 , 8.00 , 23.49 , 139.56 , 296.28 , (4.63), (30.88), (6.44), -   , -   , -   
Price, -   , -   , 1.61 , 1.28 , 2.34 , 4.85 , 3.74 , 3.88 , 11.74 , 7.25 , 3.95 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,6.95%,4.98%,3.18%,6.90%,1.23%,1.43%,8.56%,1.52%,6.83%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-3.20%,-9.60%,-19.83%,-19.37%,58.68%,58.68%,-19.83%
,,,,,,OPM,4.03%,3.77%,3.80%,3.31%,0.00%,3.31%,0.00%
,,,,,,Price to Earning, 94.65 , 116.83 , 217.92 ,  , -   , -   , -   
