CUBEX TUBINGS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.35 , 7.35 , 7.35 , 11.85 , 11.85 , 14.26 , 14.26 , 14.26 , 14.26 , 14.26 
Reserves, 32.97 , 34.84 , 35.80 , 38.67 , 38.70 , 42.19 , 41.92 , 42.22 , 42.57 , 42.96 
Borrowings, 5.76 , 5.68 , 5.85 , 5.59 , 5.44 , 5.50 , 5.15 , 4.40 , 5.08 , 7.18 
Other Liabilities, 1.97 , 2.91 , 2.40 , 6.79 , 7.58 , 4.20 , 5.85 , 5.90 , 6.54 , 10.17 
Total, 48.05 , 50.78 , 51.40 , 62.90 , 63.57 , 66.15 , 67.18 , 66.78 , 68.45 , 74.57 
,,,,,,,,,,
Net Block, 12.70 , 15.18 , 15.47 , 22.39 , 24.21 , 22.11 , 20.15 , 18.81 , 17.51 , 16.73 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 35.35 , 35.60 , 35.93 , 40.51 , 39.36 , 44.04 , 47.03 , 47.97 , 50.94 , 57.84 
Total, 48.05 , 50.78 , 51.40 , 62.90 , 63.57 , 66.15 , 67.18 , 66.78 , 68.45 , 74.57 
,,,,,,,,,,
Working Capital, 33.38 , 32.69 , 33.53 , 33.72 , 31.78 , 39.84 , 41.18 , 42.07 , 44.40 , 47.67 
Debtors, 12.27 , 19.69 , 17.24 , 22.02 , 16.36 , 21.29 , 20.64 , 24.49 , 25.25 , 24.87 
Inventory, 8.32 , 6.33 , 7.07 , 4.58 , 8.10 , 7.51 , 7.20 , 4.12 , 5.65 , 12.50 
,,,,,,,,,,
Debtor Days, 90.94 , 111.75 , 121.86 , 140.83 , 156.24 , 173.26 , 130.77 , 172.43 , 202.51 , 178.13 
Inventory Turnover, 5.92 , 10.16 , 7.30 , 12.46 , 4.72 , 5.97 , 8.00 , 12.58 , 8.05 , 4.08 
,,,,,,,,,,
Return on Equity,-3%,4%,2%,1%,0%,0%,0%,1%,1%,1%
Return on Capital Emp,,5%,3%,2%,1%,1%,1%,1%,1%,1%
,,,,,,,,,,
