BAL PHARMA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 103.47 , 106.22 , 114.44 , 139.69 , 147.92 , 178.87 , 187.13 , 197.65 , 225.96 , 207.66 , 224.80 , 224.80 , 215.60 
Expenses, 92.96 , 100.92 , 103.67 , 124.88 , 130.69 , 161.00 , 169.59 , 180.51 , 205.85 , 184.87 , 203.61 , 203.42 , 195.27 
Operating Profit, 10.51 , 5.30 , 10.77 , 14.81 , 17.23 , 17.87 , 17.54 , 17.14 , 20.11 , 22.79 , 21.19 , 21.38 , 20.32 
Other Income, 0.10 , 2.98 , 0.54 , 1.08 , 0.66 , 0.65 , 1.19 , 1.50 , 3.39 , 1.64 , 1.64 , -   , -   
Depreciation, 1.84 , 2.81 , 3.42 , 4.13 , 4.81 , 4.74 , 7.00 , 6.97 , 6.46 , 6.73 , 5.71 , 5.71 , 5.71 
Interest, 4.71 , 6.26 , 6.79 , 7.39 , 7.98 , 7.16 , 6.52 , 6.48 , 8.46 , 9.24 , 11.71 , 11.71 , 11.71 
Profit before tax, 4.06 , (0.79), 1.10 , 4.37 , 5.09 , 6.63 , 5.20 , 5.19 , 8.59 , 8.45 , 5.41 , 3.96 , 2.90 
Tax, 1.05 , 0.55 , 0.63 , 0.61 , 0.81 , 1.55 , 1.18 , 2.38 , 3.27 , 2.51 , 0.98 ,18%,18%
Net profit, 3.01 , (1.34), 0.47 , 3.76 , 4.28 , 5.07 , 4.02 , 2.81 , 5.31 , 5.94 , 4.45 , 3.24 , 2.38 
EPS, 2.87 , (1.28), 0.45 , 3.56 , 4.05 , 4.56 , 3.12 , 2.18 , 3.75 , 4.19 , 3.14 , 2.29 , 1.68 
Price to earning, 5.92 , (22.31), 61.18 , 5.80 , 4.31 , 7.44 , 22.13 , 46.68 , 25.54 , 20.17 , 21.45 , 28.46 , 19.19 
Price, 16.99 , 28.52 , 27.43 , 20.64 , 17.46 , 33.97 , 69.10 , 101.90 , 95.67 , 84.54 , 67.35 , 65.13 , 32.18 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,26.25%,0.00%,0.00%,0.00%,18.46%,21.89%,32.09%,45.91%,26.74%,23.91%,,,
OPM,10.16%,4.99%,9.41%,10.60%,11.65%,9.99%,9.37%,8.67%,8.90%,10.97%,9.43%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.05%,8.88%,7.02%,3.53%,8.25%,8.25%,3.53%
,,,,,,OPM,9.58%,9.92%,9.57%,9.51%,9.43%,9.51%,9.43%
,,,,,,Price to Earning, 22.06 , 19.19 , 23.90 , 28.46 , 21.45 , 28.46 , 19.19 
