GYSCOAL ALLOYS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, (0.05), (0.90), (13.19), 12.54 , 8.47 , 22.52 , (7.08), (2.89), 3.81 , 20.48 
Cash from Investing Activity, (4.41), (11.59), (41.31), (27.54), (7.03), (4.32), 4.65 , 3.59 , (2.22), (1.82)
Cash from Financing Activity, 7.17 , 9.95 , 55.50 , 15.90 , (1.26), (14.83), (3.20), (1.41), (0.88), (19.04)
Net Cash Flow, 2.71 , (2.54), 1.00 , 0.90 , 0.18 , 3.37 , (5.63), (0.70), 0.71 , (0.38)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
