GYSCOAL ALLOYS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 6.59 , 8.13 , 15.83 , 15.83 , 15.83 , 15.83 , 15.83 , 15.83 , 15.83 , 15.83 
Reserves, 12.65 , 26.03 , 72.17 , 74.70 , 76.28 , 76.83 , 76.96 , 63.71 , 59.87 , 42.29 
Borrowings, 24.76 , 28.75 , 45.94 , 70.66 , 78.96 , 74.76 , 81.09 , 91.21 , 96.59 , 76.59 
Other Liabilities, 35.22 , 28.20 , 47.34 , 60.54 , 41.59 , 84.40 , 65.85 , 64.16 , 75.06 , 88.72 
Total, 79.22 , 91.11 , 181.28 , 221.73 , 212.66 , 251.82 , 239.73 , 234.91 , 247.35 , 223.43 
,,,,,,,,,,
Net Block, 15.36 , 21.27 , 23.31 , 26.25 , 27.88 , 26.10 , 56.82 , 52.54 , 45.78 , 39.86 
Capital Work in Progress, 1.15 , 4.51 , 2.37 , 12.11 , 12.46 , 15.19 , -   , -   , -   , -   
Investments, 0.02 , 0.02 , 11.02 , 6.14 , 7.07 , 5.69 , 5.69 , 5.69 , 5.67 , 5.67 
Other Assets, 62.69 , 65.31 , 144.58 , 177.23 , 165.25 , 204.84 , 177.22 , 176.68 , 195.90 , 177.90 
Total, 79.22 , 91.11 , 181.28 , 221.73 , 212.66 , 251.82 , 239.73 , 234.91 , 247.35 , 223.43 
,,,,,,,,,,
Working Capital, 27.47 , 37.11 , 97.24 , 116.69 , 123.66 , 120.44 , 111.37 , 112.52 , 120.84 , 89.18 
Debtors, 25.37 , 26.05 , 43.73 , 56.66 , 40.22 , 82.42 , 98.15 , 108.95 , 133.83 , 112.00 
Inventory, 30.76 , 35.10 , 50.36 , 57.19 , 59.51 , 59.24 , 46.87 , 46.33 , 40.00 , 41.98 
,,,,,,,,,,
Debtor Days, 72.63 , 59.81 , 82.77 , 90.96 , 51.10 , 108.58 , 197.36 , 242.21 , 282.33 , 429.59 
Inventory Turnover, 4.14 , 4.53 , 3.83 , 3.98 , 4.83 , 4.68 , 3.87 , 3.54 , 4.33 , 2.27 
,,,,,,,,,,
Return on Equity,9%,14%,5%,3%,2%,1%,0%,-17%,-8%,-31%
Return on Capital Emp,,23%,12%,8%,8%,7%,7%,-2%,2%,-7%
,,,,,,,,,,
