GTL INFRASTRUCTURE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 220.83 , 347.96 , 490.42 , 550.56 , 566.38 , 649.26 , 599.65 , 912.78 ," 2,282.90 "," 2,333.33 "," 1,500.21 "," 3,670.02 "," 2,366.47 "
Expenses, 191.12 , 157.16 , 209.42 , 246.09 , 339.49 , 403.68 , 403.19 , 711.35 ," 1,283.75 "," 1,609.37 "," 1,316.69 "," 2,392.56 "," 2,076.98 "
Operating Profit, 29.71 , 190.80 , 281.00 , 304.47 , 226.89 , 245.58 , 196.46 , 201.43 , 999.15 , 723.96 , 183.52 ," 1,277.46 ", 289.49 
Other Income, 143.18 , 33.37 , 43.64 , (3.37), (144.84), (29.15), (62.57), (86.22), (631.18)," (1,247.25)", (565.04), -   , -   
Depreciation, 141.15 , 198.32 , 207.66 , 243.42 , 486.43 , 389.03 , 255.99 , 251.65 , 742.66 , 799.92 , 623.55 , 623.55 , 623.55 
Interest, 102.51 , 28.43 , 256.27 , 428.51 , 350.53 , 377.76 , 392.61 , 468.95 ," 1,023.96 ", 569.74 , 534.33 , 534.33 , 534.33 
Profit before tax, (70.77), (2.58), (139.29), (370.83), (686.64), (550.35), (514.71), (605.39)," (1,398.65)"," (1,892.95)"," (1,539.40)", 119.58 , (868.39)
Tax, (73.62), -   , -   , -   , -   , 0.89 , -   , -   , -   , -   , -   ,0%,0%
Net profit, 2.85 , (2.58), (139.29), (370.83), (686.64), (551.24), (514.71), (605.39)," (1,398.65)"," (1,892.95)"," (1,539.40)", 119.58 , (868.39)
EPS, 0.03 , (0.03), (1.45), (3.87), (2.98), (2.39), (2.21), (2.59), (5.69), (1.56), (1.25), 0.10 , (0.70)
Price to earning, 900.52 ," (1,579.99)", (25.60), (2.54), (0.87), (0.75), (1.00), (0.85), (1.03), (1.67), -   , -   , -   
Price, 31.45 , 42.58 , 37.24 , 9.83 , 2.58 , 1.80 , 2.22 , 2.19 , 5.87 , 2.60 , 0.80 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,13.45%,54.83%,57.30%,55.30%,40.06%,37.82%,32.76%,22.07%,43.77%,31.03%,12.23%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,29.95%,24.96%,32.73%,57.29%,2.21%,57.29%,2.21%
,,,,,,OPM,37.97%,36.71%,34.92%,34.81%,12.23%,34.81%,12.23%
,,,,,,Price to Earning, 900.52 ,  ,  ,  , -   , -   , -   
