CELEBRITY FASHIONS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 17.84 , 18.14 , 19.53 , 19.53 , 23.03 , 36.35 , 39.00 , 39.00 , 42.07 , 45.58 
Reserves, (6.13), (18.03), (49.70), (63.36), (68.05), (59.71), (63.12), (41.72), (55.84), (56.65)
Borrowings, 183.11 , 195.48 , 153.40 , 140.90 , 144.38 , 93.05 , 80.32 , 69.79 , 93.16 , 97.83 
Other Liabilities, 46.59 , 58.77 , 29.88 , 51.68 , 44.75 , 78.39 , 60.38 , 64.18 , 38.92 , 40.98 
Total, 241.41 , 254.36 , 153.11 , 148.75 , 144.11 , 148.08 , 116.58 , 131.25 , 118.31 , 127.74 
,,,,,,,,,,
Net Block, 107.84 , 98.32 , 80.91 , 74.49 , 69.30 , 65.41 , 58.51 , 45.96 , 40.21 , 34.47 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, -   , 0.10 , 7.30 , 0.05 , 0.05 , 0.05 , -   , -   , -   , -   
Other Assets, 133.57 , 155.94 , 64.90 , 74.21 , 74.76 , 82.62 , 58.07 , 85.29 , 78.10 , 93.27 
Total, 241.41 , 254.36 , 153.11 , 148.75 , 144.11 , 148.08 , 116.58 , 131.25 , 118.31 , 127.74 
,,,,,,,,,,
Working Capital, 86.98 , 97.17 , 35.02 , 22.53 , 30.01 , 4.23 , (2.31), 21.11 , 39.18 , 52.29 
Debtors, 44.78 , 59.76 , 27.45 , 24.28 , 35.21 , 35.12 , 18.27 , 36.11 , 25.40 , 36.11 
Inventory, 47.68 , 49.96 , 22.86 , 26.13 , 15.37 , 24.18 , 26.78 , 36.06 , 38.43 , 40.43 
,,,,,,,,,,
Debtor Days, 72.99 , 75.78 , 53.17 , 46.55 , 68.96 , 54.48 , 32.39 , 66.80 , 48.27 , 64.75 
Inventory Turnover, 4.70 , 5.76 , 8.24 , 7.29 , 12.13 , 9.73 , 7.69 , 5.47 , 5.00 , 5.03 
,,,,,,,,,,
Return on Equity,-1019%,-11118%,,,,,,,,
Return on Capital Emp,,3%,-3%,2%,0%,19%,11%,49%,-9%,7%
,,,,,,,,,,
