GUJARAT FLUOROCHEMICALS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,043.19 ", 983.58 , 982.85 ," 2,069.00 "," 1,596.08 "," 1,140.94 "," 1,320.97 "," 1,334.40 "," 1,427.51 "," 2,055.58 "," 2,730.55 "," 2,959.99 "," 2,197.31 "
Expenses, 495.50 , 545.99 , 663.31 ," 1,014.10 ", 893.37 , 951.16 ," 1,066.51 "," 1,061.94 "," 1,127.48 "," 1,476.57 "," 1,914.49 "," 2,075.36 "," 1,715.63 "
Operating Profit, 547.69 , 437.59 , 319.54 ," 1,054.90 ", 702.71 , 189.78 , 254.46 , 272.46 , 300.03 , 579.01 , 816.06 , 884.63 , 481.68 
Other Income, 26.12 , 70.64 , 106.68 , (268.07), 56.90 , 65.06 , 358.91 , 58.86 , 76.41 , 257.05 , 91.50 , -   , -   
Depreciation, 47.18 , 57.03 , 44.86 , 77.82 , 96.38 , 101.70 , 123.85 , 143.66 , 148.84 , 152.14 , 161.62 , 161.62 , 161.62 
Interest, 52.22 , 49.14 , 29.87 , 57.13 , 68.95 , 55.28 , 51.98 , 45.51 , 35.18 , 47.62 , 55.71 , 55.71 , 55.71 
Profit before tax, 474.41 , 402.06 , 351.49 , 651.88 , 594.28 , 97.85 , 437.54 , 142.15 , 192.41 , 636.29 , 690.23 , 667.30 , 264.35 
Tax, 134.27 , 67.90 , 87.86 , 220.28 , 195.94 , 23.43 , 55.18 , 46.74 , 46.12 , 148.99 , (587.08),-85%,-85%
Net profit, 340.14 , 334.16 , 263.63 , 431.60 , 398.34 , 74.42 , 382.36 , 95.40 , 146.29 , 487.31 ," 1,277.31 "," 1,234.88 ", 489.19 
EPS, 30.96 , 30.42 , 24.00 , 39.29 , 36.26 , 6.77 , 34.81 , 8.68 , 13.32 , 44.36 , 116.22 , 112.36 , 44.51 
Price to earning, 2.61 , 5.24 , 15.36 , 12.33 , 8.14 , 46.58 , 19.80 , 62.18 , 54.61 , 18.78 , 9.11 , 36.17 , 9.11 
Price, 80.68 , 159.29 , 368.66 , 484.46 , 295.23 , 315.54 , 689.14 , 539.97 , 727.29 , 833.04 ," 1,058.25 "," 4,063.97 ", 405.29 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,11.31%,11.51%,14.59%,8.91%,9.66%,51.69%,10.06%,40.32%,26.30%,7.89%,,,
OPM,52.50%,44.49%,32.51%,50.99%,44.03%,16.63%,19.26%,20.42%,21.02%,28.17%,29.89%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,7.83%,11.12%,5.19%,15.88%,44.00%,44.00%,5.19%
,,,,,,OPM,33.38%,30.64%,21.92%,23.90%,29.89%,29.89%,21.92%
,,,,,,Price to Earning, 23.16 , 28.94 , 35.17 , 36.17 , 9.11 , 36.17 , 9.11 
