ASHIMA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 208.20 , 224.77 , 259.36 , 245.00 , 268.10 , 267.93 , 271.08 , 213.28 , 192.92 , 229.97 , 284.08 , 284.08 , 214.82 
Expenses, 207.89 , 222.10 , 250.04 , 242.56 , 267.75 , 267.69 , 267.54 , 220.34 , 205.72 , 241.31 , 293.89 , 284.08 , 214.82 
Operating Profit, 0.31 , 2.67 , 9.32 , 2.44 , 0.35 , 0.24 , 3.54 , (7.06), (12.80), (11.34), (9.81), -   , -   
Other Income, (10.37), (31.85), 0.76 , 0.56 , 0.63 , 1.20 , (10.31), (0.46), 53.02 , 148.04 , 35.23 , -   , -   
Depreciation, 13.77 , 13.50 , 14.43 , 13.45 , 13.27 , 12.34 , 4.55 , 3.83 , 3.37 , 3.68 , 3.65 , 3.65 , 3.65 
Interest, 4.25 , 0.95 , 0.89 , 1.49 , 1.66 , 1.92 , 4.88 , 12.20 , 9.21 , 6.54 , 3.94 , 3.94 , 3.94 
Profit before tax, (28.08), (43.63), (5.24), (11.94), (13.95), (12.84), (16.20), (23.55), 27.64 , 126.48 , 17.83 , (7.59), (7.59)
Tax, 0.15 , -   , -   , -   , -   , -   , -   , -   , 0.41 , -   , -   ,0%,0%
Net profit, (28.23), (43.63), (5.24), (11.94), (13.95), (12.84), (16.20), (23.56), 27.23 , 126.48 , 17.83 , (7.59), (7.59)
EPS, (8.29), (12.80), (1.54), (3.50), (4.09), (3.85), (4.85), (7.06), 2.12 , 9.85 , 1.39 , (0.59), (0.59)
Price to earning, (0.27), (0.33), (3.00), (0.87), (0.60), (0.70), (1.49), (1.69), 8.41 , 3.05 , 8.18 , 8.18 , 6.55 
Price, 2.22 , 4.24 , 4.62 , 3.03 , 2.44 , 2.71 , 7.23 , 11.96 , 17.84 , 30.04 , 11.35 , (4.83), (3.87)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.15%,1.19%,3.59%,1.00%,0.13%,0.09%,1.31%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,1.11%,-1.70%,-3.02%,-5.33%,23.53%,23.53%,-5.33%
,,,,,,OPM,0.79%,0.39%,0.32%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 6.55 , 6.55 , 6.55 , 6.55 , 8.18 , 8.18 , 6.55 
