IOL CHEMICALS & PHARMACEUTICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 18.15 , 22.72 , 25.72 , 25.72 , 26.15 , 28.82 , 47.66 , 56.21 , 56.21 , 56.21 
Reserves, 79.39 , 116.24 , 139.52 , 142.45 , 141.84 , 160.42 , 153.56 , 128.92 , 132.49 , 159.53 
Borrowings, 247.02 , 269.12 , 337.47 , 394.49 , 400.15 , 356.96 , 400.48 , 452.61 , 446.51 , 421.88 
Other Liabilities, 92.88 , 133.89 , 141.00 , 175.40 , 211.28 , 246.76 , 160.16 , 197.39 , 252.37 , 256.97 
Total, 437.44 , 541.97 , 643.71 , 738.06 , 779.42 , 792.96 , 761.86 , 835.13 , 887.58 , 894.59 
,,,,,,,,,,
Net Block, 123.09 , 372.80 , 350.96 , 461.97 , 430.41 , 410.60 , 402.82 , 399.50 , 373.88 , 405.64 
Capital Work in Progress, 187.47 , 0.59 , 56.80 , 12.38 , 31.51 , 33.06 , 4.21 , 4.31 , 21.26 , 6.95 
Investments, -   , -   , -   , -   , -   , -   , 0.05 , 0.09 , 0.10 , 0.06 
Other Assets, 126.88 , 168.58 , 235.95 , 263.71 , 317.50 , 349.30 , 354.78 , 431.23 , 492.34 , 481.94 
Total, 437.44 , 541.97 , 643.71 , 738.06 , 779.42 , 792.96 , 761.86 , 835.13 , 887.58 , 894.59 
,,,,,,,,,,
Working Capital, 34.00 , 34.69 , 94.95 , 88.31 , 106.22 , 102.54 , 194.62 , 233.84 , 239.97 , 224.97 
Debtors, 25.24 , 30.11 , 31.13 , 21.59 , 35.82 , 49.26 , 32.67 , 87.26 , 112.77 , 140.71 
Inventory, 52.34 , 66.87 , 99.56 , 131.76 , 163.47 , 192.23 , 213.42 , 227.94 , 262.63 , 207.45 
,,,,,,,,,,
Debtor Days, 30.66 , 31.64 , 29.39 , 16.74 , 27.15 , 31.91 , 31.00 , 54.87 , 57.92 , 52.23 
Inventory Turnover, 5.74 , 5.19 , 3.88 , 3.57 , 2.95 , 2.93 , 1.80 , 2.55 , 2.71 , 4.74 
,,,,,,,,,,
Return on Equity,13%,7%,4%,3%,1%,2%,-33%,-22%,2%,13%
Return on Capital Emp,,8%,10%,9%,11%,12%,-3%,4%,12%,15%
,,,,,,,,,,
