INSPIRISYS SOLUTIONS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 22.51 , 22.51 , 22.51 , 24.26 , 24.26 , 29.76 , 29.76 , 29.76 , 29.76 , 29.76 
Reserves, 79.54 , 80.38 , 82.25 , 68.40 , 71.20 , 92.90 , 84.28 , (53.31), (74.79), (23.28)
Borrowings, 33.98 , 44.10 , 32.27 , 99.77 , 106.24 , 153.15 , 179.29 , 192.81 , 239.11 , 173.26 
Other Liabilities, 59.11 , 68.12 , 115.04 , 128.90 , 123.53 , 63.14 , 79.63 , 100.44 , 98.34 , 106.25 
Total, 195.14 , 215.11 , 252.07 , 321.33 , 325.23 , 338.95 , 372.96 , 269.70 , 292.42 , 285.99 
,,,,,,,,,,
Net Block, 25.85 , 23.96 , 19.51 , 40.54 , 41.51 , 42.19 , 46.01 , 27.47 , 19.83 , 16.57 
Capital Work in Progress, 1.40 , 0.13 , -   , 2.35 , 0.60 , 0.21 , 0.99 , -   , -   , 0.41 
Investments, 6.10 , 6.10 , 6.24 , 14.78 , 21.81 , 24.98 , 24.68 , 22.27 , 22.27 , 14.52 
Other Assets, 161.79 , 184.92 , 226.32 , 263.66 , 261.31 , 271.57 , 301.28 , 219.96 , 250.32 , 254.49 
Total, 195.14 , 215.11 , 252.07 , 321.33 , 325.23 , 338.95 , 372.96 , 269.70 , 292.42 , 285.99 
,,,,,,,,,,
Working Capital, 102.68 , 116.80 , 111.28 , 134.76 , 137.78 , 208.43 , 221.65 , 119.52 , 151.98 , 148.24 
Debtors, 86.72 , 96.22 , 109.81 , 143.50 , 125.38 , 116.29 , 138.41 , 88.18 , 116.27 , 124.83 
Inventory, 22.96 , 20.00 , 26.47 , 39.05 , 43.13 , 40.66 , 40.61 , 48.37 , 42.99 , 17.45 
,,,,,,,,,,
Debtor Days, 116.28 , 138.56 , 118.20 , 125.71 , 140.35 , 143.01 , 148.51 , 99.80 , 116.82 , 113.99 
Inventory Turnover, 11.86 , 12.67 , 12.81 , 10.67 , 7.56 , 7.30 , 8.38 , 6.67 , 8.45 , 22.91 
,,,,,,,,,,
Return on Equity,4%,5%,6%,10%,3%,2%,-7%,,,786%
Return on Capital Emp,,7%,11%,17%,12%,12%,4%,-51%,1%,43%
,,,,,,,,,,
