GOKALDAS EXPORTS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 17.19 , 17.19 , 17.19 , 17.19 , 17.19 , 17.19 , 17.30 , 17.39 , 17.46 , 17.48 
Reserves, 425.78 , 442.93 , 352.15 , 210.56 , 104.96 , 104.13 , 139.16 , 195.44 , 148.02 , 109.39 
Borrowings, 362.95 , 344.90 , 316.42 , 258.56 , 316.92 , 310.90 , 310.86 , 343.47 , 474.22 , 472.45 
Other Liabilities, 100.51 , 90.85 , 96.31 , 109.10 , 182.83 , 175.58 , 177.23 , 168.33 , 154.50 , 187.51 
Total, 906.43 , 895.87 , 782.07 , 595.41 , 621.90 , 607.80 , 644.55 , 724.63 , 794.20 , 786.83 
,,,,,,,,,,
Net Block, 235.38 , 232.86 , 226.85 , 203.84 , 187.62 , 158.46 , 125.12 , 91.56 , 93.80 , 92.45 
Capital Work in Progress, 17.85 , 2.74 , 5.04 , 4.78 , 0.19 , 0.19 , 2.19 , 2.48 , 0.90 , 0.07 
Investments, 56.05 , 56.09 , 48.85 , 56.58 , 42.18 , 32.18 , 32.18 , 28.91 , 28.90 , 28.90 
Other Assets, 597.15 , 604.18 , 501.33 , 330.21 , 391.91 , 416.97 , 485.06 , 601.68 , 670.60 , 665.41 
Total, 906.43 , 895.87 , 782.07 , 595.41 , 621.90 , 607.80 , 644.55 , 724.63 , 794.20 , 786.83 
,,,,,,,,,,
Working Capital, 496.64 , 513.33 , 405.02 , 221.11 , 209.08 , 241.39 , 307.83 , 433.35 , 516.10 , 477.90 
Debtors, 68.84 , 96.81 , 83.25 , 62.17 , 77.99 , 97.41 , 77.33 , 79.85 , 211.64 , 214.87 
Inventory, 430.88 , 370.79 , 289.37 , 168.11 , 244.34 , 201.92 , 208.65 , 193.84 , 186.58 , 172.98 
,,,,,,,,,,
Debtor Days, 23.01 , 33.06 , 26.59 , 22.65 , 29.36 , 31.98 , 26.38 , 25.96 , 84.46 , 76.46 
Inventory Turnover, 2.53 , 2.88 , 3.95 , 5.96 , 3.97 , 5.51 , 5.13 , 5.79 , 4.90 , 5.93 
,,,,,,,,,,
Return on Equity,1%,0%,-24%,-58%,-92%,-6%,22%,29%,-28%,-23%
Return on Capital Emp,,4%,-8%,-16%,-16%,8%,18%,18%,-2%,1%
,,,,,,,,,,
