CESC LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-08,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Trailing,Best Case,Worst Case
Sales," 2,774.97 "," 3,031.32 "," 3,292.84 "," 4,172.54 "," 4,680.54 "," 5,303.07 "," 5,509.88 "," 6,188.80 "," 6,796.14 "," 7,220.07 "," 7,754.00 "," 7,900.86 "," 7,793.48 "
Expenses," 2,333.12 "," 2,581.77 "," 2,650.77 "," 3,209.07 "," 3,672.47 "," 4,297.47 "," 4,359.52 "," 4,865.94 "," 5,130.26 "," 5,782.76 "," 6,446.00 "," 6,170.12 "," 6,478.82 "
Operating Profit, 441.85 , 449.55 , 642.07 , 963.47 ," 1,008.07 "," 1,005.60 "," 1,150.36 "," 1,322.86 "," 1,665.88 "," 1,437.31 "," 1,308.00 "," 1,730.74 "," 1,314.66 "
Other Income, 179.21 , 170.02 , 156.20 , 74.11 , 101.31 , 106.72 , 99.66 , 84.80 , (2.07), 336.79 , 785.00 , -   , -   
Depreciation, 168.45 , 174.90 , 205.64 , 267.37 , 289.48 , 306.21 , 338.59 , 343.07 , 369.51 , 408.83 , 433.00 , 433.00 , 433.00 
Interest, 181.84 , 192.70 , 235.62 , 335.05 , 340.41 , 408.33 , 447.55 , 496.26 , 554.81 , 557.69 , 466.00 , 466.00 , 466.00 
Profit before tax, 402.91 , 464.87 , 522.05 , 614.25 , 693.31 , 773.50 , 824.89 , 882.72 ," 1,046.05 "," 1,101.23 "," 1,194.00 ", 831.74 , 415.66 
Tax, 47.55 , 55.18 , 88.75 , 125.85 , 139.00 , 155.00 , 173.00 , 185.00 , 200.92 , 238.37 , 257.00 ,22%,22%
Net profit, 355.36 , 409.69 , 433.30 , 488.40 , 554.31 , 618.50 , 651.89 , 697.72 , 845.13 , 862.86 , 937.00 , 652.71 , 326.19 
EPS, 27.08 , 31.22 , 33.02 , 37.22 , 42.24 , 47.13 , 49.67 , 50.25 , 60.86 , 62.14 , 70.69 , 49.24 , 24.61 
Price to earning, 12.56 , 6.07 , 9.50 , 6.62 , 4.94 , 4.69 , 7.99 , 9.04 , 6.53 , 11.10 , 10.58 , 10.58 , 7.69 
Price, 340.23 , 189.56 , 313.62 , 246.34 , 208.53 , 221.16 , 396.74 , 454.31 , 397.69 , 689.77 , 748.15 , 521.16 , 189.16 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,14.14%,12.26%,11.59%,10.29%,11.33%,14.22%,15.41%,17.18%,15.76%,15.44%,,,
OPM,15.92%,14.83%,19.50%,23.09%,21.54%,18.96%,20.88%,21.38%,24.51%,19.91%,16.87%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.21%,11.87%,9.06%,9.43%,7.40%,9.43%,7.40%
,,,,,,OPM,20.60%,21.45%,21.22%,21.91%,16.87%,21.91%,16.87%
,,,,,,Price to Earning, 8.15 , 7.69 , 8.32 , 9.31 , 10.58 , 10.58 , 7.69 
