CEAT LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 34.24 , 34.24 , 34.24 , 34.24 , 34.24 , 35.96 , 40.45 , 40.45 , 40.45 , 40.45 
Reserves, 454.14 , 594.47 , 608.85 , 618.46 , 708.77 , 931.14 ," 1,558.09 "," 1,908.61 "," 2,265.70 "," 2,506.37 "
Borrowings, 645.14 , 653.84 , 985.79 ," 1,280.34 "," 1,011.66 "," 1,148.69 ", 759.36 , 650.99 , 775.05 , 640.88 
Other Liabilities, 535.57 , 817.72 ," 1,197.96 "," 1,146.33 "," 1,364.99 "," 1,288.05 "," 1,315.68 "," 1,292.49 "," 1,527.18 "," 1,649.70 "
Total," 1,669.09 "," 2,100.27 "," 2,826.84 "," 3,079.37 "," 3,119.66 "," 3,403.84 "," 3,673.58 "," 3,892.54 "," 4,608.38 "," 4,837.40 "
,,,,,,,,,,
Net Block, 775.38 , 768.93 ," 1,361.09 "," 1,524.06 "," 1,502.93 "," 1,474.21 "," 1,481.29 "," 1,974.70 "," 2,408.87 "," 2,475.25 "
Capital Work in Progress, 19.56 , 233.83 , 107.36 , 13.44 , 9.94 , 30.23 , 164.07 , 213.45 , 48.77 , 161.86 
Investments, 42.67 , 58.51 , 86.53 , 74.48 , 44.71 , 124.34 , 436.82 , 224.44 , 258.66 , 320.05 
Other Assets, 831.48 ," 1,039.00 "," 1,271.86 "," 1,467.39 "," 1,562.08 "," 1,775.06 "," 1,591.40 "," 1,479.95 "," 1,892.08 "," 1,880.24 "
Total," 1,669.09 "," 2,100.27 "," 2,826.84 "," 3,079.37 "," 3,119.66 "," 3,403.84 "," 3,673.58 "," 3,892.54 "," 4,608.38 "," 4,837.40 "
,,,,,,,,,,
Working Capital, 295.91 , 221.28 , 73.90 , 321.06 , 197.09 , 487.01 , 275.72 , 187.46 , 364.90 , 230.54 
Debtors, 318.71 , 376.32 , 480.72 , 614.23 , 635.75 , 715.84 , 666.93 , 577.94 , 592.05 , 712.15 
Inventory, 219.42 , 406.07 , 567.46 , 579.61 , 537.48 , 718.28 , 642.11 , 619.25 , 923.44 , 754.96 
,,,,,,,,,,
Debtor Days, 49.39 , 49.48 , 50.73 , 50.68 , 48.07 , 49.53 , 44.23 , 38.70 , 37.90 , 42.19 
Inventory Turnover, 10.73 , 6.84 , 6.09 , 7.63 , 8.98 , 7.34 , 8.57 , 8.80 , 6.17 , 8.16 
,,,,,,,,,,
Return on Equity,-3%,26%,3%,1%,14%,26%,19%,23%,16%,11%
Return on Capital Emp,,26%,9%,11%,18%,29%,26%,29%,19%,16%
,,,,,,,,,,
