AARTI INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 36.40 , 38.36 , 38.36 , 39.56 , 39.56 , 44.30 , 44.30 , 41.66 , 41.06 , 40.65 
Reserves, 303.45 , 360.30 , 404.67 , 473.09 , 632.35 , 734.40 , 863.54 ," 1,052.03 "," 1,269.03 "," 1,474.52 "
Borrowings, 482.57 , 436.48 , 526.10 , 624.59 , 845.82 ," 1,037.42 "," 1,201.10 "," 1,275.38 "," 1,545.31 "," 2,046.53 "
Other Liabilities, 223.89 , 325.95 , 353.88 , 432.45 , 557.60 , 750.78 , 710.70 , 467.59 , 487.42 , 557.79 
Total," 1,046.31 "," 1,161.09 "," 1,323.01 "," 1,569.69 "," 2,075.33 "," 2,566.90 "," 2,819.64 "," 2,836.66 "," 3,342.82 "," 4,119.49 "
,,,,,,,,,,
Net Block, 366.76 , 381.66 , 391.98 , 433.24 , 664.23 , 793.29 , 936.09 ," 1,169.70 "," 1,566.57 "," 1,844.28 "
Capital Work in Progress, 8.55 , 9.15 , 18.45 , 54.42 , 62.01 , 112.61 , 187.95 , 306.76 , 266.79 , 431.18 
Investments, 15.28 , 15.25 , 18.76 , 21.07 , 18.60 , 32.25 , 63.24 , 55.99 , 61.70 , 55.90 
Other Assets, 655.72 , 755.03 , 893.82 ," 1,060.96 "," 1,330.49 "," 1,628.75 "," 1,632.36 "," 1,304.21 "," 1,447.76 "," 1,788.13 "
Total," 1,046.31 "," 1,161.09 "," 1,323.01 "," 1,569.69 "," 2,075.33 "," 2,566.90 "," 2,819.64 "," 2,836.66 "," 3,342.82 "," 4,119.49 "
,,,,,,,,,,
Working Capital, 431.83 , 429.08 , 539.94 , 628.51 , 772.89 , 877.97 , 921.66 , 836.62 , 960.34 ," 1,230.34 "
Debtors, 266.57 , 256.45 , 332.53 , 406.95 , 428.65 , 465.77 , 466.82 , 522.81 , 547.37 , 639.23 
Inventory, 200.94 , 263.54 , 294.09 , 325.85 , 462.12 , 603.33 , 543.87 , 474.24 , 546.59 , 686.75 
,,,,,,,,,,
Debtor Days, 68.71 , 73.37 , 85.08 , 89.13 , 75.01 , 64.91 , 59.73 , 65.05 , 65.50 , 63.07 
Inventory Turnover, 7.05 , 4.84 , 4.85 , 5.11 , 4.51 , 4.34 , 5.25 , 6.19 , 5.58 , 5.39 
,,,,,,,,,,
Return on Equity,25%,18%,15%,17%,20%,19%,21%,23%,23%,21%
Return on Capital Emp,,19%,17%,18%,21%,19%,20%,20%,19%,16%
,,,,,,,,,,
