ALANKIT LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 0.05 , 0.05 , 0.97 , 4.85 , 4.85 , 4.85 , 7.15 , 7.15 , 14.30 , 14.30 
Reserves, 0.32 , 0.49 , 4.80 , 1.33 , 1.82 , 1.96 , 24.47 , 27.94 , 32.42 , 48.33 
Borrowings, -   , -   , -   , -   , -   , -   , -   , -   , 5.00 , 4.92 
Other Liabilities, 1.74 , 4.90 , 0.10 , 2.09 , -   , 0.07 , 1.08 , 16.16 , 25.82 , 54.09 
Total, 2.11 , 5.44 , 5.87 , 8.27 , 6.67 , 6.88 , 32.70 , 51.25 , 77.54 , 121.64 
,,,,,,,,,,
Net Block, 0.01 , -   , 0.54 , 0.54 , -   , -   , 1.05 , 28.28 , 27.58 , 36.37 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 0.48 , 0.51 , 0.36 , 0.28 , 0.66 , 3.01 , 7.69 , 6.29 , 7.78 , 20.85 
Other Assets, 1.62 , 4.93 , 4.97 , 7.45 , 6.01 , 3.87 , 23.96 , 16.68 , 42.18 , 64.42 
Total, 2.11 , 5.44 , 5.87 , 8.27 , 6.67 , 6.88 , 32.70 , 51.25 , 77.54 , 121.64 
,,,,,,,,,,
Working Capital, (0.12), 0.03 , 4.87 , 5.36 , 6.01 , 3.80 , 22.88 , 0.52 , 16.36 , 10.33 
Debtors, 1.21 , 0.15 , 1.23 , 3.08 , 0.66 , 0.02 , 0.61 , 5.70 , 12.55 , 14.05 
Inventory, -   , 1.60 , 1.08 , 3.34 , 2.17 , 1.20 , 0.90 , 1.76 , 3.34 , 2.87 
,,,,,,,,,,
Debtor Days," 22,082.50 ", 7.78 , 121.34 , 95.76 , 19.84 , 4.40 , 59.06 , 68.73 , 53.92 , 49.11 
Inventory Turnover, -   , 4.40 , 3.43 , 3.51 , 5.59 , 1.38 , 4.19 , 17.20 , 25.43 , 36.39 
,,,,,,,,,,
Return on Equity,24%,31%,6%,7%,7%,2%,1%,10%,28%,34%
Return on Capital Emp,,44%,13%,8%,-14%,3%,5%,15%,50%,48%
,,,,,,,,,,
