THE HI-TECH GEARS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 9.38 , 9.38 , 18.77 , 18.77 , 18.77 , 18.77 , 18.77 , 18.77 , 18.77 , 18.77 
Reserves, 67.10 , 89.05 , 104.83 , 137.09 , 147.51 , 157.44 , 162.90 , 177.26 , 195.67 , 221.67 
Borrowings, 65.38 , 48.59 , 54.05 , 83.77 , 47.31 , 41.76 , 44.21 , 41.55 , 123.54 , 181.95 
Other Liabilities, 83.66 , 92.74 , 90.29 , 106.15 , 96.82 , 84.72 , 72.97 , 79.66 , 88.30 , 102.63 
Total, 225.52 , 239.76 , 267.94 , 345.78 , 310.41 , 302.69 , 298.85 , 317.24 , 426.28 , 525.02 
,,,,,,,,,,
Net Block, 139.78 , 142.27 , 155.30 , 200.68 , 189.97 , 178.81 , 172.55 , 174.37 , 170.52 , 169.33 
Capital Work in Progress, 5.03 , 5.29 , 0.02 , 0.30 , 0.32 , 0.16 , 0.80 , 2.53 , 2.81 , 2.11 
Investments, -   , -   , -   , -   , -   , -   , -   , 0.07 , 101.51 , 153.57 
Other Assets, 80.71 , 92.20 , 112.62 , 144.80 , 120.12 , 123.72 , 125.50 , 140.27 , 151.44 , 200.01 
Total, 225.52 , 239.76 , 267.94 , 345.78 , 310.41 , 302.69 , 298.85 , 317.24 , 426.28 , 525.02 
,,,,,,,,,,
Working Capital, (2.95), (0.54), 22.33 , 38.65 , 23.30 , 39.00 , 52.53 , 60.61 , 63.14 , 97.38 
Debtors, 26.99 , 37.97 , 30.68 , 70.08 , 29.73 , 52.13 , 64.08 , 66.46 , 73.02 , 99.71 
Inventory, 27.80 , 23.08 , 22.04 , 24.47 , 22.39 , 25.22 , 28.21 , 32.13 , 34.71 , 45.71 
,,,,,,,,,,
Debtor Days, 33.63 , 43.04 , 26.35 , 51.42 , 29.06 , 52.70 , 54.15 , 53.91 , 59.45 , 69.03 
Inventory Turnover, 10.54 , 13.95 , 19.28 , 20.33 , 16.68 , 14.31 , 15.31 , 14.00 , 12.92 , 11.53 
,,,,,,,,,,
Return on Equity,10%,18%,28%,27%,10%,9%,10%,11%,10%,13%
Return on Capital Emp,,25%,37%,34%,14%,13%,14%,16%,12%,15%
,,,,,,,,,,
