KINGFA SCIENCE & TECHNOLOGY (INDIA) LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 118.33 , 109.21 , 140.12 , 150.10 , 156.58 , 177.83 , 218.80 , 314.17 , 427.12 , 601.64 , 691.87 , 847.47 , 738.66 
Expenses, 115.19 , 102.90 , 131.59 , 140.91 , 154.73 , 181.10 , 212.35 , 288.12 , 407.82 , 560.45 , 672.75 , 792.86 , 718.24 
Operating Profit, 3.14 , 6.31 , 8.53 , 9.19 , 1.85 , (3.27), 6.45 , 26.05 , 19.30 , 41.19 , 19.12 , 54.61 , 20.41 
Other Income, 1.16 , 0.80 , 0.12 , (0.09), 0.84 , 0.21 , 0.13 , 0.89 , 3.60 , 5.66 , 12.30 , -   , -   
Depreciation, 2.06 , 2.58 , 2.69 , 2.68 , 2.82 , 2.66 , 3.14 , 2.94 , 3.06 , 6.22 , 8.98 , 8.98 , 8.98 
Interest, 4.83 , 4.75 , 4.65 , 6.55 , 6.97 , 6.56 , 8.12 , 7.21 , 2.17 , 2.04 , 1.87 , 1.87 , 1.87 
Profit before tax, (2.59), (0.22), 1.31 , (0.13), (7.10), (12.29), (4.68), 17.38 , 17.69 , 38.59 , 20.57 , 43.76 , 9.56 
Tax, (0.76), (0.20), 0.26 , (0.16), (2.06), (3.81), (1.64), 6.58 , 5.29 , 13.95 , 6.15 ,30%,30%
Net profit, (1.83), (0.02), 1.05 , 0.03 , (5.05), (8.48), (3.04), 10.80 , 12.40 , 24.64 , 14.42 , 30.68 , 6.70 
EPS, (2.81), (0.03), 1.64 , 0.05 , (7.88), (13.24), (4.74), 10.68 , 12.26 , 20.35 , 11.91 , 25.33 , 5.54 
Price to earning, (10.62)," (1,080.07)", 14.26 , 371.09 , (1.60), (2.84), (44.60), 65.21 , 69.12 , 52.18 , 62.62 , 62.62 , 62.28 
Price, 29.82 , 33.69 , 23.36 , 17.38 , 12.61 , 37.65 , 211.62 , 696.23 , 847.25 ," 1,061.70 ", 745.65 ," 1,586.34 ", 344.77 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,36.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,2.65%,5.78%,6.09%,6.12%,1.18%,0.00%,2.95%,8.29%,4.52%,6.85%,2.76%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,19.80%,23.14%,30.89%,40.10%,40.86%,40.86%,19.80%
,,,,,,OPM,5.05%,5.08%,5.35%,6.44%,2.76%,6.44%,2.76%
,,,,,,Price to Earning, 105.75 , 124.04 , 62.28 , 62.28 , 62.62 , 62.62 , 62.28 
