MAITHAN ALLOYS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 9.71 , 9.71 , 14.56 , 14.56 , 14.56 , 14.56 , 14.56 , 29.11 , 29.11 , 29.11 
Reserves, 78.96 , 107.49 , 172.09 , 215.76 , 256.06 , 275.63 , 320.16 , 365.56 , 563.39 , 846.01 
Borrowings, 142.43 , 104.46 , 38.21 , 7.00 , 23.40 , 38.77 , 24.80 , 139.37 , 80.84 , 44.74 
Other Liabilities, 104.93 , 141.17 , 127.43 , 190.59 , 211.27 , 177.84 , 191.36 , 271.19 , 261.08 , 299.47 
Total, 336.03 , 362.83 , 352.29 , 427.91 , 505.29 , 506.80 , 550.88 , 805.23 , 934.42 ," 1,219.33 "
,,,,,,,,,,
Net Block, 47.53 , 109.49 , 83.18 , 71.53 , 62.00 , 56.97 , 55.12 , 259.83 , 237.60 , 233.38 
Capital Work in Progress, 72.25 , 6.39 , 0.53 , -   , -   , 0.05 , 0.80 , -   , -   , -   
Investments, 5.10 , 5.10 , 55.11 , 71.62 , 125.96 , 128.25 , 125.25 , 47.29 , 83.68 , 362.50 
Other Assets, 211.15 , 241.85 , 213.47 , 284.76 , 317.33 , 321.53 , 369.71 , 498.11 , 613.14 , 623.45 
Total, 336.03 , 362.83 , 352.29 , 427.91 , 505.29 , 506.80 , 550.88 , 805.23 , 934.42 ," 1,219.33 "
,,,,,,,,,,
Working Capital, 106.22 , 100.68 , 86.04 , 94.17 , 106.06 , 143.69 , 178.35 , 226.92 , 352.06 , 323.98 
Debtors, 39.62 , 60.78 , 45.26 , 85.12 , 115.42 , 103.17 , 187.85 , 198.69 , 225.21 , 243.73 
Inventory, 88.08 , 57.69 , 87.83 , 92.77 , 128.74 , 142.64 , 118.28 , 150.79 , 186.57 , 248.19 
,,,,,,,,,,
Debtor Days, 22.48 , 46.52 , 27.30 , 48.84 , 49.35 , 46.42 , 77.76 , 63.26 , 61.50 , 47.49 
Inventory Turnover, 7.30 , 8.27 , 6.89 , 6.86 , 6.63 , 5.69 , 7.45 , 7.60 , 7.16 , 7.55 
,,,,,,,,,,
Return on Equity,0%,26%,39%,20%,16%,8%,15%,20%,31%,33%
Return on Capital Emp,,26%,47%,29%,23%,11%,20%,25%,43%,48%
,,,,,,,,,,
