L G BALAKRISHNAN & BROS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.85 , 7.85 , 7.85 , 7.85 , 7.85 , 7.85 , 15.70 , 15.70 , 15.70 , 15.70 
Reserves, 133.79 , 152.27 , 188.96 , 222.74 , 249.57 , 292.89 , 335.25 , 381.37 , 480.98 , 542.56 
Borrowings, 151.54 , 106.92 , 116.61 , 136.82 , 148.35 , 123.12 , 145.64 , 147.72 , 105.80 , 90.12 
Other Liabilities, 140.52 , 131.46 , 165.73 , 179.22 , 176.55 , 208.50 , 238.75 , 241.21 , 263.34 , 298.23 
Total, 433.70 , 398.50 , 479.15 , 546.63 , 582.32 , 632.36 , 735.34 , 786.00 , 865.82 , 946.61 
,,,,,,,,,,
Net Block, 153.81 , 147.55 , 187.15 , 190.81 , 203.04 , 221.05 , 273.64 , 329.75 , 357.94 , 368.71 
Capital Work in Progress, 3.94 , 3.29 , 4.43 , 3.28 , 3.49 , 9.04 , 30.58 , 7.16 , 3.21 , 26.43 
Investments, 9.67 , 12.25 , 16.51 , 16.51 , 34.46 , 35.66 , 36.91 , 38.64 , 78.97 , 67.36 
Other Assets, 266.28 , 235.41 , 271.06 , 336.03 , 341.33 , 366.61 , 394.21 , 410.45 , 425.70 , 484.11 
Total, 433.70 , 398.50 , 479.15 , 546.63 , 582.32 , 632.36 , 735.34 , 786.00 , 865.82 , 946.61 
,,,,,,,,,,
Working Capital, 125.76 , 103.95 , 105.33 , 156.81 , 164.78 , 158.11 , 155.46 , 169.24 , 162.36 , 185.88 
Debtors, 75.79 , 78.31 , 84.79 , 104.98 , 110.11 , 125.11 , 125.04 , 138.17 , 155.33 , 180.44 
Inventory, 108.87 , 122.24 , 152.91 , 191.33 , 183.37 , 194.56 , 216.48 , 213.40 , 218.04 , 241.28 
,,,,,,,,,,
Debtor Days, 55.71 , 52.63 , 44.32 , 43.06 , 43.67 , 47.11 , 44.45 , 47.39 , 49.45 , 50.08 
Inventory Turnover, 4.56 , 4.44 , 4.57 , 4.65 , 5.02 , 4.98 , 4.74 , 4.99 , 5.26 , 5.45 
,,,,,,,,,,
Return on Equity,28%,16%,23%,19%,13%,18%,18%,14%,13%,14%
Return on Capital Emp,,20%,22%,22%,17%,21%,22%,17%,18%,21%
,,,,,,,,,,
