CENTUM ELECTRONICS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 21.53 , 107.02 , 186.93 , 181.10 , 180.74 , 291.77 , 316.22 , 331.67 , 386.94 , 355.35 , 436.47 , 436.47 , 372.66 
Expenses, 19.02 , 100.22 , 170.60 , 163.01 , 178.54 , 246.67 , 274.21 , 288.62 , 337.14 , 355.20 , 408.94 , 398.67 , 349.15 
Operating Profit, 2.51 , 6.80 , 16.33 , 18.09 , 2.20 , 45.10 , 42.01 , 43.05 , 49.80 , 0.15 , 27.53 , 37.80 , 23.51 
Other Income, 1.17 , 3.71 , 2.32 , 1.50 , 1.66 , 6.41 , 11.29 , 11.65 , 6.69 , 7.67 , 50.72 , -   , -   
Depreciation, 1.93 , 7.53 , 7.40 , 7.47 , 7.58 , 7.16 , 7.13 , 6.24 , 7.98 , 12.02 , 12.12 , 12.12 , 12.12 
Interest, 1.18 , 2.66 , 4.68 , 4.44 , 4.16 , 5.58 , 3.47 , 5.27 , 7.56 , 15.01 , 27.15 , 27.15 , 27.15 
Profit before tax, 0.57 , 0.32 , 6.57 , 7.68 , (7.87), 38.78 , 42.70 , 43.19 , 40.95 , (19.21), 38.98 , (1.47), (15.76)
Tax, 0.20 , 0.63 , 3.18 , 2.45 , (2.12), 8.29 , 10.66 , 10.79 , 10.09 , 2.60 , 6.95 ,18%,18%
Net profit, 0.37 , (0.31), 3.39 , 5.23 , (5.75), 30.49 , 32.05 , 32.41 , 30.86 , (21.81), 32.05 , (1.21), (12.95)
EPS, 0.50 , (0.42), 2.75 , 4.23 , (4.65), 24.54 , 25.50 , 25.60 , 24.20 , (16.95), 24.88 , (0.94), (10.06)
Price to earning, 57.93 , (247.11), 39.09 , 11.80 , (9.91), 7.86 , 29.32 , 22.68 , 25.70 , (31.54), 19.08 , 22.48 , 19.08 
Price, 28.96 , 103.52 , 107.33 , 49.90 , 46.06 , 192.97 , 747.68 , 580.64 , 621.81 , 534.49 , 474.65 , (21.14), (191.85)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,200.00%,0.00%,36.58%,23.71%,0.00%,10.20%,11.76%,11.72%,20.67%,0.00%,,,
OPM,11.66%,6.35%,8.74%,9.99%,1.22%,15.46%,13.29%,12.98%,12.87%,0.04%,6.31%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,36.55%,9.61%,14.48%,3.97%,22.83%,22.83%,3.97%
,,,,,,OPM,9.58%,9.81%,10.71%,8.66%,6.31%,8.66%,6.31%
,,,,,,Price to Earning, 26.68 , 19.41 , 20.93 , 22.48 , 19.08 , 22.48 , 19.08 
