CALIFORNIA SOFTWARE COMPANY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 72.61 , 87.45 , 72.38 , 16.31 , 15.29 , 4.64 , -   , -   , -   , 0.95 , 2.65 , 0.95 , (0.27)
Expenses, 75.49 , 66.85 , 75.36 , 47.65 , 23.33 , 18.65 , 6.70 , (7.98), (1.73), 0.41 , 1.37 ,#DIV/0!,#DIV/0!
Operating Profit, (2.88), 20.60 , (2.98), (31.34), (8.04), (14.01), (6.70), 7.98 , 1.73 , 0.54 , 1.28 ,#DIV/0!,#DIV/0!
Other Income, 7.45 , 2.57 , 2.93 , (18.92), (6.10), 7.57 , 6.16 , (2.29), 0.02 , -   , -   , -   , -   
Depreciation, 6.09 , 6.04 , 5.44 , 4.23 , 1.41 , 2.44 , 2.54 , -   , -   , -   , -   , -   , -   
Interest, 6.87 , 8.87 , 8.16 , 9.04 , 8.52 , 9.66 , 9.03 , 7.00 , -   , -   , -   , -   , -   
Profit before tax, (5.50), 8.26 , (13.65), (63.53), (24.07), (18.55), (12.12), (1.30), 1.74 , 0.54 , 1.28 ,#DIV/0!,#DIV/0!
Tax, 2.55 , 2.97 , (5.85), 1.69 , -   , -   , -   , -   , -   , 0.10 , 0.35 ,27%,27%
Net profit, (8.05), 5.29 , (7.80), (65.22), (24.06), (18.56), (12.12), (1.30), 1.74 , 0.44 , 0.93 ,#DIV/0!,#DIV/0!
EPS, (6.51), 4.28 , (6.31), (52.75), (19.46), (15.01), (9.80), (1.05), 1.41 , 0.36 , 0.75 ,#DIV/0!,#DIV/0!
Price to earning, (2.71), 10.39 , (5.14), (0.34), (0.36), (0.30), (0.50), (8.41), 5.49 , 101.69 , 25.40 , 44.19 , 25.40 
Price, 17.64 , 44.44 , 32.40 , 17.81 , 7.00 , 4.51 , 4.95 , 8.84 , 7.73 , 36.19 , 19.10 ,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,46.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,23.56%,0.00%,0.00%,0.00%,0.00%,0.00%,#DIV/0!,#DIV/0!,56.84%,48.30%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-38.23%,-46.15%,-42.63%,,,0.00%,-46.15%
,,,,,,OPM,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,48.30%,#DIV/0!,#DIV/0!
,,,,,,Price to Earning, 35.74 , 44.19 , 44.19 , 44.19 , 25.40 , 44.19 , 25.40 
