ANSAL HOUSING LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 208.72 , 205.82 , 292.78 , 400.01 , 427.62 , 604.20 , 770.20 , 448.47 , 273.75 , 202.73 , 175.11 , 175.11 , 139.84 
Expenses, 160.22 , 152.79 , 221.13 , 312.02 , 333.82 , 504.97 , 693.48 , 378.40 , 226.15 , 172.94 , 143.31 , 143.31 , 120.17 
Operating Profit, 48.50 , 53.03 , 71.65 , 87.99 , 93.80 , 99.23 , 76.72 , 70.07 , 47.60 , 29.79 , 31.80 , 31.80 , 19.67 
Other Income, 1.02 , 3.31 , 12.08 , 3.30 , 8.03 , 14.79 , 17.49 , 18.56 , 15.65 , 22.24 , 25.07 , -   , -   
Depreciation, 1.91 , 2.24 , 2.64 , 3.56 , 2.97 , 3.04 , 4.00 , 3.03 , 2.07 , 1.57 , 1.42 , 1.42 , 1.42 
Interest, 25.85 , 27.96 , 38.67 , 36.86 , 45.66 , 49.65 , 41.54 , 62.85 , 70.03 , 81.52 , 81.00 , 81.00 , 81.00 
Profit before tax, 21.76 , 26.14 , 42.42 , 50.87 , 53.20 , 61.33 , 48.67 , 22.76 , (8.85), (31.06), (25.55), (50.62), (62.75)
Tax, 5.73 , 3.93 , 10.05 , 18.12 , 15.18 , 22.32 , 18.16 , 7.76 , (2.61), (9.74), (11.93),0%,0%
Net profit, 16.03 , 22.21 , 32.37 , 32.75 , 38.01 , 39.02 , 30.51 , 15.00 , (6.24), (21.32), (13.63), (50.62), (62.75)
EPS, 2.80 , 3.82 , 5.48 , 5.47 , 6.40 , 6.57 , 5.14 , 2.53 , (1.05), (3.59), (2.29), (8.52), (10.57)
Price to earning, 3.30 , 5.50 , 2.89 , 2.74 , 2.97 , 2.97 , 5.86 , 8.20 , (28.79), (5.80), -   , 8.20 , -   
Price, 9.23 , 21.00 , 15.82 , 15.00 , 19.01 , 19.51 , 30.11 , 20.71 , 30.25 , 20.84 , 10.00 , (69.87), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,5.49%,6.66%,4.82%,6.20%,4.18%,12.20%,15.60%,23.80%,0.00%,0.00%,,,
OPM,23.24%,25.77%,24.47%,22.00%,21.94%,16.42%,9.96%,15.62%,17.39%,14.69%,18.16%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-0.32%,-5.12%,-13.87%,-35.91%,-13.62%,-13.62%,-35.91%
,,,,,,OPM,17.69%,16.16%,14.07%,15.94%,18.16%,18.16%,14.07%
,,,,,,Price to Earning, 4.30 , 4.55 , 5.68 , 8.20 , -   , 8.20 , -   
