HINDUSTAN CONSTRUCTION COMPANY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 3,313.70 "," 3,644.20 "," 4,090.67 "," 3,988.23 "," 3,832.29 "," 4,042.52 "," 4,134.80 "," 4,190.89 "," 4,195.94 "," 4,575.08 "," 4,341.00 "," 4,988.48 "," 4,645.04 "
Expenses," 2,875.18 "," 3,192.76 "," 3,547.25 "," 3,568.83 "," 3,498.69 "," 3,412.61 "," 3,350.17 "," 3,481.14 "," 3,454.71 "," 3,920.15 "," 3,817.86 "," 4,178.00 "," 4,085.26 "
Operating Profit, 438.52 , 451.44 , 543.42 , 419.40 , 333.60 , 629.91 , 784.63 , 709.75 , 741.23 , 654.93 , 523.14 , 810.47 , 559.78 
Other Income, 84.99 , 24.45 , 49.98 , (32.62), 180.32 , 213.59 , 144.12 , 284.85 , 253.38 , 239.95 ," (2,271.93)", -   , -   
Depreciation, 115.22 , 113.90 , 152.69 , 162.10 , 163.40 , 144.61 , 150.30 , 152.47 , 125.28 , 122.94 , 144.53 , 144.53 , 144.53 
Interest, 243.74 , 240.15 , 329.04 , 543.16 , 544.10 , 607.94 , 651.13 , 701.71 , 772.37 , 659.97 , 698.90 , 698.90 , 698.90 
Profit before tax, 164.55 , 121.84 , 111.67 , (318.48), (193.58), 90.95 , 127.32 , 140.42 , 96.96 , 111.97 ," (2,592.22)", (32.96), (283.65)
Tax, 39.20 , 40.40 , 40.67 , (96.23), (55.94), 10.31 , 45.67 , 45.66 , 37.55 , 34.44 , (629.31),0%,0%
Net profit, 125.35 , 81.44 , 71.00 , (222.25), (137.64), 80.64 , 81.65 , 94.76 , 59.41 , 77.53 ," (1,962.91)", (32.96), (283.65)
EPS, 2.24 , 1.34 , 1.17 , (3.66), (2.27), 1.33 , 1.26 , 1.22 , 0.59 , 0.76 , (12.97), (0.22), (1.87)
Price to earning, 10.55 , 44.96 , 29.14 , (5.92), (5.68), 12.66 , 24.05 , 15.51 , 65.65 , 28.73 , -   , 36.63 , -   
Price, 23.63 , 60.37 , 34.11 , 21.69 , 12.89 , 16.84 , 30.40 , 18.87 , 38.59 , 21.93 , 13.35 , (7.98), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,16.35%,29.79%,34.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,13.23%,12.39%,13.28%,10.52%,8.70%,15.58%,18.98%,16.94%,17.67%,14.32%,12.05%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,3.65%,1.61%,3.61%,3.43%,9.04%,9.04%,1.61%
,,,,,,OPM,14.26%,14.76%,16.65%,16.25%,12.05%,16.25%,12.05%
,,,,,,Price to Earning, 28.91 , 29.32 , 29.32 , 36.63 , -   , 36.63 , -   
