IND-SWIFT LABORATORIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 25.27 , 27.85 , 34.22 , 37.95 , 39.27 , 40.96 , 41.68 , 41.68 , 45.46 , 46.00 
Reserves, 338.28 , 420.48 , 535.83 , 783.09 , 803.23 , 672.58 , 550.67 , 473.01 , 480.42 , 497.38 
Borrowings, 379.40 , 588.32 , 819.19 ," 1,012.88 "," 1,240.13 "," 1,355.37 "," 1,412.88 "," 1,457.24 "," 1,242.42 "," 1,083.07 "
Other Liabilities, 248.58 , 273.58 , 376.36 , 371.33 , 281.56 , 242.11 , 392.01 , 387.66 , 497.32 , 485.40 
Total, 991.53 ," 1,310.23 "," 1,765.60 "," 2,205.25 "," 2,364.19 "," 2,311.02 "," 2,397.24 "," 2,359.59 "," 2,265.62 "," 2,111.85 "
,,,,,,,,,,
Net Block, 493.56 , 481.11 , 547.07 , 908.66 ," 1,169.39 "," 1,172.53 "," 1,114.38 "," 1,095.45 "," 1,042.22 ", 934.01 
Capital Work in Progress, 48.67 , 172.52 , 315.30 , 294.23 , 161.30 , 78.10 , 115.06 , 81.53 , 70.26 , 68.60 
Investments, 23.38 , 68.46 , 58.18 , 29.33 , 27.27 , 27.21 , 26.33 , 26.38 , 26.42 , 26.42 
Other Assets, 425.92 , 588.14 , 845.05 , 973.03 ," 1,006.23 "," 1,033.18 "," 1,141.47 "," 1,156.23 "," 1,126.72 "," 1,082.82 "
Total, 991.53 ," 1,310.23 "," 1,765.60 "," 2,205.25 "," 2,364.19 "," 2,311.02 "," 2,397.24 "," 2,359.59 "," 2,265.62 "," 2,111.85 "
,,,,,,,,,,
Working Capital, 177.34 , 314.56 , 468.69 , 601.70 , 724.67 , 791.07 , 749.46 , 768.57 , 629.40 , 597.42 
Debtors, 108.96 , 178.10 , 287.06 , 281.80 , 393.87 , 427.27 , 374.90 , 358.82 , 340.82 , 382.82 
Inventory, 203.31 , 237.24 , 365.55 , 493.81 , 451.44 , 377.03 , 348.31 , 356.02 , 343.56 , 316.91 
,,,,,,,,,,
Debtor Days, 68.37 , 83.94 , 102.76 , 77.89 , 132.98 , 165.80 , 211.96 , 205.09 , 179.32 , 191.07 
Inventory Turnover, 2.86 , 3.26 , 2.79 , 2.67 , 2.39 , 2.49 , 1.85 , 1.79 , 2.02 , 2.31 
,,,,,,,,,,
Return on Equity,11%,13%,15%,11%,-14%,-17%,-20%,-11%,-8%,3%
Return on Capital Emp,,12%,12%,10%,1%,-1%,-1%,1%,2%,3%
,,,,,,,,,,
