GKW LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.97 , 5.97 , 5.97 , 5.97 , 5.97 , 5.97 , 5.97 , 5.97 , 5.97 , 5.97 
Reserves, 19.97 , 31.14 , 54.82 , 68.56 , 80.82 , 84.53 , 84.64 , 95.76 , 119.43 , 373.18 
Borrowings, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 18.43 , 14.41 , 13.66 , 13.10 , 13.63 , 12.20 , 12.70 , 17.49 , 16.92 , 17.27 
Total, 44.37 , 51.52 , 74.45 , 87.63 , 100.42 , 102.70 , 103.31 , 119.22 , 142.32 , 396.42 
,,,,,,,,,,
Net Block, 9.71 , 8.80 , 8.03 , 7.17 , 6.26 , 6.68 , 5.78 , 6.62 , 9.17 , 11.61 
Capital Work in Progress, 0.12 , -   , -   , -   , -   , -   , 0.73 , 11.40 , 0.06 , 0.05 
Investments, 0.10 , 1.34 , 8.55 , 22.25 , 24.81 , 24.80 , 30.52 , 55.59 , 81.55 , 351.33 
Other Assets, 34.44 , 41.38 , 57.87 , 58.21 , 69.35 , 71.22 , 66.28 , 45.61 , 51.54 , 33.43 
Total, 44.37 , 51.52 , 74.45 , 87.63 , 100.42 , 102.70 , 103.31 , 119.22 , 142.32 , 396.42 
,,,,,,,,,,
Working Capital, 16.01 , 26.97 , 44.21 , 45.11 , 55.72 , 59.02 , 53.58 , 28.12 , 34.62 , 16.16 
Debtors, 0.54 , 1.63 , 2.53 , 5.03 , 1.92 , 1.28 , 2.02 , 0.36 , 0.07 , 0.15 
Inventory, 5.30 , 4.91 , 3.54 , 2.62 , 1.29 , 0.81 , 0.69 , -   , -   , -   
,,,,,,,,,,
Debtor Days, 2.30 , 23.53 , 22.51 , 55.79 , 19.15 , 27.37 , 143.17 , 10.97 , 1.51 , 3.07 
Inventory Turnover, 16.18 , 5.15 , 11.59 , 12.56 , 28.37 , 21.07 , 7.46 , -   , -   , -   
,,,,,,,,,,
Return on Equity,13%,30%,39%,18%,14%,4%,1%,11%,5%,2%
Return on Capital Emp,,43%,44%,21%,19%,5%,2%,12%,7%,3%
,,,,,,,,,,
