HINDUSTAN MEDIA VENTURES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 6.99 , 57.13 , 73.39 , 73.39 , 73.39 , 73.39 , 73.39 , 73.39 , 73.39 , 73.39 
Reserves, 3.57 , 18.25 , 305.56 , 360.68 , 434.90 , 535.80 , 665.27 , 837.31 ," 1,097.46 "," 1,258.32 "
Borrowings, -   , 135.00 , 20.52 , 26.32 , 3.24 , 20.34 , 98.45 , 172.75 , 117.05 , 115.57 
Other Liabilities, 2.68 , 120.91 , 139.36 , 127.84 , 123.82 , 151.38 , 191.77 , 207.68 , 192.45 , 212.49 
Total, 13.24 , 331.29 , 538.83 , 588.23 , 635.35 , 780.91 ," 1,028.88 "," 1,291.13 "," 1,480.35 "," 1,659.77 "
,,,,,,,,,,
Net Block, 7.60 , 140.92 , 164.72 , 186.08 , 178.10 , 169.35 , 180.08 , 246.65 , 244.97 , 230.28 
Capital Work in Progress, -   , 14.93 , 0.62 , 7.35 , 0.96 , 10.96 , 3.22 , 2.58 , 4.14 , 9.66 
Investments, -   , 31.25 , 189.01 , 212.66 , 277.84 , 368.61 , 547.21 , 795.06 , 999.29 ," 1,114.28 "
Other Assets, 5.64 , 144.19 , 184.48 , 182.14 , 178.45 , 231.99 , 298.37 , 246.84 , 231.95 , 305.55 
Total, 13.24 , 331.29 , 538.83 , 588.23 , 635.35 , 780.91 ," 1,028.88 "," 1,291.13 "," 1,480.35 "," 1,659.77 "
,,,,,,,,,,
Working Capital, 2.96 , 23.28 , 45.12 , 54.30 , 54.63 , 80.61 , 106.60 , 39.16 , 39.50 , 93.06 
Debtors, 2.41 , 71.45 , 77.08 , 78.00 , 79.08 , 93.32 , 107.17 , 117.67 , 116.30 , 140.21 
Inventory, 1.04 , 16.44 , 24.22 , 31.53 , 32.40 , 32.96 , 44.84 , 48.21 , 47.09 , 48.59 
,,,,,,,,,,
Debtor Days, 49.90 , 159.54 , 54.50 , 47.72 , 45.36 , 46.68 , 47.79 , 46.80 , 45.49 , 58.15 
Inventory Turnover, 16.95 , 9.94 , 21.31 , 18.92 , 19.64 , 22.14 , 18.26 , 19.04 , 19.82 , 18.11 
,,,,,,,,,,
Return on Equity,1%,20%,14%,15%,17%,18%,19%,20%,17%,13%
Return on Capital Emp,,24%,26%,22%,25%,28%,29%,28%,23%,18%
,,,,,,,,,,
