HINDUSTHAN NATIONAL GLASS & INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 135.48 , 270.08 , 303.61 , 55.09 , 61.36 , 337.78 , 180.26 , 307.75 , 166.17 , 248.90 
Cash from Investing Activity, (181.39), (281.10), (304.11)," (1,358.71)", (457.34), 118.49 , (75.05), 52.28 , 96.08 , (42.70)
Cash from Financing Activity, 40.52 , 4.32 , 2.25 ," 1,308.44 ", 423.35 , (465.04), (130.38), (356.09), (264.81), (204.70)
Net Cash Flow, (5.39), (6.70), 1.75 , 4.82 , 27.37 , (8.77), (25.17), 3.94 , (2.57), 1.49 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
