HINDUSTAN OIL EXPLORATION COMPANY LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 130.51 , 130.51 , 130.51 , 130.51 , 130.51 , 130.51 , 130.51 , 130.51 , 130.51 , 130.51 
Reserves, 929.55 , 971.14 ," 1,043.74 "," 1,076.82 ", 525.93 , 398.05 , 141.42 , 164.51 , 200.85 , 243.02 
Borrowings, 130.49 , 652.47 , 589.43 , 590.69 , 885.79 , 946.82 , -   , -   , -   , -   
Other Liabilities, 431.82 , 279.07 , 345.65 , 401.62 , 322.94 , 176.17 , 150.75 , 183.15 , 183.74 , 161.63 
Total," 1,622.37 "," 2,033.19 "," 2,109.33 "," 2,199.64 "," 1,865.17 "," 1,651.55 ", 422.68 , 478.17 , 515.10 , 535.16 
,,,,,,,,,,
Net Block, 13.38 , 10.20 , 9.76 , 9.54 , 9.12 , 8.71 , 8.18 , 7.89 , 9.69 , 17.26 
Capital Work in Progress," 1,025.55 ", 65.43 , 101.09 , 123.88 , 339.18 , 337.10 , 117.63 , 130.11 , 6.13 , 5.62 
Investments, 11.52 , 2.91 , 110.29 , 71.79 , 27.60 , 27.21 , 22.90 , 66.71 , 151.54 , 42.34 
Other Assets, 571.92 ," 1,954.65 "," 1,888.19 "," 1,994.43 "," 1,489.27 "," 1,278.53 ", 273.97 , 273.46 , 347.74 , 469.94 
Total," 1,622.37 "," 2,033.19 "," 2,109.33 "," 2,199.64 "," 1,865.17 "," 1,651.55 ", 422.68 , 478.17 , 515.10 , 535.16 
,,,,,,,,,,
Working Capital, 140.10 ," 1,675.58 "," 1,542.54 "," 1,592.81 "," 1,166.33 "," 1,102.36 ", 123.22 , 90.31 , 164.00 , 308.31 
Debtors, 20.99 , 41.23 , 47.40 , 19.96 , 14.89 , 6.36 , 3.06 , 2.17 , 4.74 , 16.07 
Inventory, 66.29 , 43.25 , 44.04 , 46.89 , 39.18 , 36.87 , 23.01 , 22.43 , 24.70 , 28.27 
,,,,,,,,,,
Debtor Days, 89.94 , 107.45 , 52.45 , 48.12 , 50.04 , 38.79 , 27.72 , 27.95 , 69.15 , 120.42 
Inventory Turnover, 1.28 , 3.24 , 7.49 , 3.23 , 2.77 , 1.62 , 1.75 , 1.26 , 1.01 , 1.72 
,,,,,,,,,,
Return on Equity,5%,4%,7%,3%,-84%,-24%,-449%,1%,11%,10%
Return on Capital Emp,,5%,7%,3%,-35%,-8%,-138%,3%,13%,11%
,,,,,,,,,,
