APCOTEX INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Trailing,Best Case,Worst Case
Sales, 143.07 , 203.10 , 252.75 , 270.14 , 292.98 , 351.54 , 265.04 , 431.00 , 526.18 , 625.67 , 625.66 , 833.09 , 712.17 
Expenses, 129.48 , 185.25 , 231.90 , 245.48 , 267.29 , 309.30 , 227.02 , 401.59 , 459.76 , 556.20 , 558.08 , 743.10 , 638.40 
Operating Profit, 13.59 , 17.85 , 20.85 , 24.66 , 25.69 , 42.24 , 38.02 , 29.41 , 66.42 , 69.47 , 67.58 , 89.98 , 73.77 
Other Income, 1.46 , 2.41 , 2.23 , (0.99), 2.43 , 5.58 , 7.35 , 29.89 , 4.24 , 7.51 , 7.69 , -   , -   
Depreciation, 1.99 , 2.65 , 2.79 , 3.11 , 6.77 , 8.98 , 8.94 , 12.10 , 12.14 , 11.79 , 11.79 , 11.79 , 11.79 
Interest, 0.48 , 2.54 , 3.98 , 2.51 , 4.71 , 4.01 , 3.00 , 3.78 , 2.75 , 3.50 , 1.81 , 1.81 , 1.81 
Profit before tax, 12.58 , 15.07 , 16.31 , 18.04 , 16.65 , 34.83 , 33.43 , 43.43 , 55.78 , 61.67 , 61.67 , 76.38 , 60.17 
Tax, 4.25 , 4.35 , 4.85 , 5.24 , 3.51 , 10.15 , 8.76 , 8.44 , 17.14 , 15.07 , 15.06 ,24%,24%
Net profit, 8.33 , 10.72 , 11.46 , 12.81 , 13.14 , 24.68 , 24.67 , 34.99 , 38.64 , 46.60 , 46.62 , 57.73 , 45.48 
EPS, 7.91 , 10.19 , 10.89 , 12.35 , 12.58 , 23.80 , 11.90 , 16.81 , 18.63 , 22.47 , 22.48 , 27.84 , 21.93 
Price to earning, 4.26 , 3.57 , 3.28 , 4.55 , 5.03 , 10.09 , 20.03 , 20.97 , 28.82 , 23.78 , 23.20 , 24.20 , 13.42 
Price, 33.68 , 36.31 , 35.77 , 56.25 , 63.28 , 240.05 , 238.26 , 352.52 , 537.01 , 534.42 , 521.65 , 673.56 , 294.22 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,31.33%,34.05%,36.47%,36.69%,39.73%,29.62%,37.98%,26.78%,32.19%,33.37%,,,
OPM,9.50%,8.79%,8.25%,9.13%,8.77%,12.02%,14.35%,6.82%,12.62%,11.10%,10.80%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,17.81%,13.82%,16.39%,33.15%,18.91%,33.15%,13.82%
,,,,,,OPM,10.36%,10.71%,11.16%,10.44%,10.80%,10.80%,10.36%
,,,,,,Price to Earning, 13.42 , 17.06 , 21.15 , 24.20 , 23.20 , 24.20 , 13.42 
