OSWAL GREEN TECH LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 256.81 , 256.81 , 256.81 , 256.81 , 256.81 , 256.81 , 256.81 , 256.81 , 256.81 , 256.81 
Reserves," 1,608.21 "," 1,596.38 "," 1,678.60 "," 1,757.70 "," 1,759.89 "," 1,831.52 "," 1,868.69 "," 1,959.77 "," 2,006.49 "," 2,049.72 "
Borrowings, 0.84 , 2.95 , 95.35 , 276.50 , 175.00 , 135.00 , -   , -   , -   , -   
Other Liabilities, 98.01 , 96.64 , 83.65 , 76.88 , 153.58 , 46.87 , 40.27 , 11.35 , 2.43 , 3.65 
Total," 1,963.87 "," 1,952.78 "," 2,114.41 "," 2,367.89 "," 2,345.28 "," 2,270.20 "," 2,165.77 "," 2,227.93 "," 2,265.73 "," 2,310.18 "
,,,,,,,,,,
Net Block, 22.93 , 24.44 , 23.99 , 20.49 , 14.56 , 130.41 , 127.39 , 126.09 , 124.73 , 123.17 
Capital Work in Progress, -   , -   , 2.35 , -   , -   , -   , -   , -   , -   , -   
Investments, 20.44 , 610.77 , 46.19 , 97.83 , 71.41 , 375.36 , 234.36 , 172.28 , 138.12 , 47.26 
Other Assets," 1,920.50 "," 1,317.57 "," 2,041.88 "," 2,249.57 "," 2,259.31 "," 1,764.43 "," 1,804.02 "," 1,929.56 "," 2,002.88 "," 2,139.75 "
Total," 1,963.87 "," 1,952.78 "," 2,114.41 "," 2,367.89 "," 2,345.28 "," 2,270.20 "," 2,165.77 "," 2,227.93 "," 2,265.73 "," 2,310.18 "
,,,,,,,,,,
Working Capital," 1,822.49 "," 1,220.93 "," 1,958.23 "," 2,172.69 "," 2,105.73 "," 1,717.56 "," 1,763.75 "," 1,918.21 "," 2,000.45 "," 2,136.10 "
Debtors, 219.04 , 141.29 , 3.78 , 22.00 , 1.50 , 1.00 , 1.03 , 30.34 , -   , -   
Inventory, 158.00 , 128.45 , 140.30 , 166.08 , 154.13 , 40.41 , 101.31 , 62.39 , 62.48 , 62.78 
,,,,,,,,,,
Debtor Days, 574.80 , 373.46 , 7.09 , 16.57 , 3.46 , 2.85 , 4.50 , 24.18 , -   , -   
Inventory Turnover, 0.88 , 1.08 , 1.39 , 2.92 , 1.03 , 3.17 , 0.83 , 7.34 , 1.67 , 1.64 
,,,,,,,,,,
Return on Equity,1%,-1%,4%,4%,0%,3%,2%,2%,2%,2%
Return on Capital Emp,,-1%,6%,5%,1%,5%,2%,2%,1%,3%
,,,,,,,,,,
