GTN TEXTILES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.64 , 11.64 , 11.64 , 11.64 , 11.64 , 11.64 , 11.64 , 11.64 , 11.64 , 11.64 
Reserves, 23.30 , 21.12 , 24.93 , 20.50 , 16.94 , 18.89 , 15.64 , 8.30 , 92.68 , 90.72 
Borrowings, 107.34 , 92.62 , 96.72 , 75.52 , 75.07 , 69.31 , 75.49 , 66.00 , 56.25 , 59.78 
Other Liabilities, 25.77 , 43.45 , 37.17 , 54.34 , 54.67 , 61.31 , 35.84 , 58.39 , 59.91 , 66.66 
Total, 168.05 , 168.83 , 170.46 , 162.00 , 158.32 , 161.15 , 138.61 , 144.33 , 220.48 , 228.80 
,,,,,,,,,,
Net Block, 83.63 , 77.05 , 69.43 , 66.44 , 60.09 , 56.70 , 50.71 , 46.61 , 134.66 , 129.31 
Capital Work in Progress, 0.04 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 19.85 , 19.85 , 19.85 , 19.85 , 19.85 , 19.85 , 19.85 , 19.65 , 19.65 , 19.65 
Other Assets, 64.53 , 71.93 , 81.18 , 75.71 , 78.38 , 84.60 , 68.05 , 78.07 , 66.17 , 79.84 
Total, 168.05 , 168.83 , 170.46 , 162.00 , 158.32 , 161.15 , 138.61 , 144.33 , 220.48 , 228.80 
,,,,,,,,,,
Working Capital, 38.76 , 28.48 , 44.01 , 21.37 , 23.71 , 23.29 , 32.21 , 19.68 , 6.26 , 13.18 
Debtors, 7.71 , 9.09 , 11.18 , 13.90 , 16.25 , 22.45 , 12.93 , 16.67 , 13.71 , 12.21 
Inventory, 37.35 , 33.27 , 38.41 , 40.77 , 38.71 , 38.91 , 36.13 , 38.56 , 32.09 , 47.77 
,,,,,,,,,,
Debtor Days, 29.50 , 27.57 , 27.31 , 36.24 , 28.33 , 28.64 , 25.38 , 39.79 , 44.04 , 31.21 
Inventory Turnover, 2.55 , 3.62 , 3.89 , 3.43 , 5.41 , 7.35 , 5.15 , 3.97 , 3.54 , 2.99 
,,,,,,,,,,
Return on Equity,-30%,-7%,10%,-14%,-12%,6%,-11%,-37%,-6%,-2%
Return on Capital Emp,,4%,10%,3%,5%,17%,6%,-1%,1%,5%
,,,,,,,,,,
