AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.20 , 10.20 , 10.20 , 15.86 , 15.86 , 15.86 , 15.86 , 15.86 , 15.86 , 15.86 
Reserves, 28.42 , 30.52 , 37.07 , 62.69 , 58.26 , 49.97 , 26.62 , 5.26 , 1.70 , (44.77)
Borrowings, 70.75 , 52.50 , 60.48 , 31.93 , 52.80 , 61.06 , 64.18 , 97.03 , 92.93 , 102.91 
Other Liabilities, 81.55 , 78.04 , 75.71 , 77.96 , 71.83 , 64.69 , 72.54 , 97.32 , 105.45 , 114.27 
Total, 190.92 , 171.26 , 183.46 , 188.44 , 198.75 , 191.58 , 179.20 , 215.47 , 215.94 , 188.27 
,,,,,,,,,,
Net Block, 109.62 , 100.52 , 99.25 , 117.96 , 110.55 , 121.36 , 113.48 , 104.52 , 109.85 , 104.01 
Capital Work in Progress, 0.87 , 1.92 , 16.26 , 6.29 , 19.60 , 0.40 , 0.72 , 7.70 , 3.06 , 0.22 
Investments, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 80.43 , 68.82 , 67.95 , 64.19 , 68.60 , 69.82 , 65.00 , 103.25 , 103.03 , 84.04 
Total, 190.92 , 171.26 , 183.46 , 188.44 , 198.75 , 191.58 , 179.20 , 215.47 , 215.94 , 188.27 
,,,,,,,,,,
Working Capital, (1.12), (9.22), (7.76), (13.77), (3.23), 5.13 , (7.54), 5.93 , (2.42), (30.23)
Debtors, 25.54 , 21.36 , 23.75 , 15.16 , 21.27 , 23.50 , 18.13 , 46.14 , 50.31 , 31.53 
Inventory, 26.90 , 23.53 , 36.02 , 35.82 , 28.54 , 23.87 , 23.91 , 20.52 , 24.44 , 28.75 
,,,,,,,,,,
Debtor Days, 26.97 , 18.83 , 16.31 , 9.68 , 16.69 , 25.11 , 22.78 , 64.07 , 60.40 , 34.79 
Inventory Turnover, 12.85 , 17.59 , 14.75 , 15.96 , 16.30 , 14.31 , 12.15 , 12.81 , 12.44 , 11.51 
,,,,,,,,,,
Return on Equity,-6%,13%,22%,8%,-6%,-13%,-55%,-98%,-16%,
Return on Capital Emp,,15%,21%,13%,-1%,-4%,-14%,-10%,5%,-38%
,,,,,,,,,,
