KOTHARI PETROCHEMICALS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 126.50 , 112.81 , 148.28 , 161.42 , 237.38 , 333.88 , 277.48 , 211.51 , 219.47 , 194.65 , 299.82 , 299.82 , 161.23 
Expenses, 126.15 , 106.00 , 137.09 , 152.75 , 229.46 , 321.38 , 259.13 , 196.38 , 207.52 , 176.87 , 278.64 , 278.32 , 152.41 
Operating Profit, 0.35 , 6.81 , 11.19 , 8.67 , 7.92 , 12.50 , 18.35 , 15.13 , 11.95 , 17.78 , 21.18 , 21.50 , 8.82 
Other Income, 2.47 , 0.89 , 1.00 , 0.78 , 3.25 , 2.71 , 3.04 , 2.94 , 2.60 , 1.71 , 2.38 , -   , -   
Depreciation, 1.25 , 1.27 , 2.80 , 1.72 , 2.49 , 1.99 , 2.54 , 2.74 , 3.10 , 3.61 , 4.53 , 4.53 , 4.53 
Interest, 0.37 , 0.31 , 0.48 , 1.22 , 1.30 , 1.25 , 2.50 , 1.08 , 1.52 , 1.42 , 3.07 , 3.07 , 3.07 
Profit before tax, 1.20 , 6.12 , 8.91 , 6.51 , 7.38 , 11.96 , 16.37 , 14.25 , 9.96 , 14.47 , 15.96 , 13.90 , 1.22 
Tax, 0.17 , 2.37 , 1.84 , 2.22 , 2.18 , 4.05 , 5.06 , 5.07 , 4.14 , 4.90 , 3.77 ,24%,24%
Net profit, 1.03 , 3.75 , 7.07 , 4.29 , 5.21 , 7.91 , 11.30 , 9.18 , 5.81 , 9.58 , 12.19 , 10.62 , 0.93 
EPS, 0.17 , 0.63 , 1.19 , 0.72 , 0.87 , 1.33 , 1.89 , 1.54 , 0.97 , 1.61 , 2.07 , 1.80 , 0.16 
Price to earning, 43.17 , 14.88 , 6.45 , 7.68 , 7.77 , 7.69 , 6.41 , 12.90 , 27.58 , 16.12 , 9.29 , 16.47 , 9.29 
Price, 7.46 , 9.36 , 7.64 , 5.52 , 6.79 , 10.19 , 12.14 , 19.86 , 26.87 , 25.90 , 19.25 , 29.72 , 1.47 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,41.87%,69.00%,85.22%,74.84%,52.39%,64.49%,50.95%,46.35%,,,
OPM,0.28%,6.04%,7.55%,5.37%,3.34%,3.74%,6.61%,7.15%,5.44%,9.13%,7.06%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.90%,3.96%,-3.89%,-11.15%,54.03%,54.03%,-11.15%
,,,,,,OPM,5.47%,5.64%,6.12%,7.17%,7.06%,7.17%,5.47%
,,,,,,Price to Earning, 14.54 , 11.93 , 13.33 , 16.47 , 9.29 , 16.47 , 9.29 
