JAIN IRRIGATION SYSTEMS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,142.73 "," 2,681.50 "," 3,322.11 "," 3,764.54 "," 3,506.08 "," 4,127.68 "," 4,201.52 "," 4,232.59 "," 3,655.62 "," 4,245.38 "," 4,676.86 "," 4,930.29 "," 4,261.60 "
Expenses," 1,795.16 "," 2,080.99 "," 2,606.42 "," 2,999.02 "," 2,884.15 "," 3,499.18 "," 3,574.93 "," 3,546.45 "," 3,049.82 "," 3,557.58 "," 3,929.58 "," 4,125.85 "," 3,587.91 "
Operating Profit, 347.57 , 600.51 , 715.69 , 765.52 , 621.93 , 628.50 , 626.59 , 686.14 , 605.80 , 687.80 , 747.28 , 804.43 , 673.69 
Other Income, 43.71 , 52.42 , 82.83 , 31.30 , (42.58), (126.47), (13.44), 64.68 , 120.80 , 69.19 , 106.60 , -   , -   
Depreciation, 47.28 , 68.59 , 83.97 , 100.73 , 119.52 , 141.26 , 178.48 , 229.31 , 181.11 , 190.23 , 183.56 , 183.56 , 183.56 
Interest, 161.06 , 194.30 , 291.69 , 423.48 , 411.15 , 390.84 , 400.23 , 428.55 , 342.31 , 275.86 , 324.04 , 324.04 , 324.04 
Profit before tax, 183.76 , 393.15 , 427.48 , 272.61 , 48.67 , (30.08), 34.45 , 92.98 , 203.18 , 290.90 , 346.28 , 296.83 , 166.09 
Tax, 63.58 , 121.91 , 132.22 , 4.31 , 18.57 , (33.99), (14.94), 31.83 , 39.38 , 9.82 , 34.65 ,10%,10%
Net profit, 120.18 , 271.24 , 295.26 , 268.30 , 30.11 , 3.90 , 49.39 , 61.15 , 163.80 , 281.08 , 311.63 , 267.13 , 149.47 
EPS, 3.32 , 7.14 , 7.65 , 6.62 , 0.66 , 0.08 , 1.07 , 1.28 , 3.42 , 5.45 , 6.11 , 5.24 , 2.93 
Price to earning, 24.95 , 28.10 , 22.39 , 13.78 , 89.99 , 845.47 , 58.85 , 48.27 , 30.89 , 20.85 , 9.09 , 27.28 , 9.09 
Price, 82.86 , 200.46 , 171.38 , 91.28 , 59.56 , 71.31 , 62.86 , 61.95 , 105.52 , 113.65 , 55.55 , 142.81 , 26.64 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,15.05%,12.61%,13.07%,15.10%,75.56%,592.82%,46.81%,38.95%,21.95%,18.34%,,,
OPM,16.22%,22.39%,21.54%,20.34%,17.74%,15.23%,14.91%,16.21%,16.57%,16.20%,15.98%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,7.89%,3.57%,3.90%,0.35%,16.13%,16.13%,0.35%
,,,,,,OPM,17.52%,16.67%,15.81%,16.32%,15.98%,16.32%,15.81%
,,,,,,Price to Earning, 108.42 , 139.65 , 168.90 , 27.28 , 9.09 , 27.28 , 9.09 
