CORDS CABLE INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.43 , 11.43 , 11.43 , 11.43 , 11.43 , 11.43 , 11.43 , 12.93 , 12.93 , 12.93 
Reserves, 72.29 , 75.14 , 80.51 , 85.81 , 91.70 , 93.55 , 95.65 , 103.51 , 108.09 , 114.33 
Borrowings, 48.23 , 58.20 , 92.33 , 92.38 , 82.82 , 72.36 , 68.18 , 61.66 , 68.64 , 80.22 
Other Liabilities, 42.30 , 70.00 , 95.92 , 106.53 , 102.56 , 105.70 , 108.85 , 105.11 , 89.77 , 79.04 
Total, 174.25 , 214.77 , 280.19 , 296.15 , 288.51 , 283.04 , 284.11 , 283.21 , 279.43 , 286.52 
,,,,,,,,,,
Net Block, 63.28 , 61.52 , 114.43 , 114.29 , 108.71 , 104.19 , 99.41 , 94.43 , 89.75 , 92.27 
Capital Work in Progress, 9.66 , 15.52 , 0.65 , 0.65 , 0.64 , 0.70 , 0.72 , 0.72 , -   , -   
Investments, -   , -   , -   , -   , 0.01 , 0.05 , 0.19 , 0.21 , 0.44 , 0.46 
Other Assets, 101.31 , 137.73 , 165.11 , 181.21 , 179.15 , 178.10 , 183.79 , 187.85 , 189.24 , 193.79 
Total, 174.25 , 214.77 , 280.19 , 296.15 , 288.51 , 283.04 , 284.11 , 283.21 , 279.43 , 286.52 
,,,,,,,,,,
Working Capital, 59.01 , 67.73 , 69.19 , 74.68 , 76.59 , 72.40 , 74.94 , 82.74 , 99.47 , 114.75 
Debtors, 43.28 , 56.80 , 78.21 , 89.73 , 82.82 , 83.87 , 86.63 , 94.54 , 93.43 , 101.66 
Inventory, 22.37 , 39.43 , 46.15 , 47.36 , 51.83 , 45.20 , 47.52 , 48.26 , 47.45 , 53.64 
,,,,,,,,,,
Debtor Days, 71.28 , 93.88 , 98.57 , 86.92 , 78.43 , 116.40 , 119.31 , 121.80 , 105.44 , 101.55 
Inventory Turnover, 9.91 , 5.60 , 6.28 , 7.96 , 7.44 , 5.82 , 5.58 , 5.87 , 6.82 , 6.81 
,,,,,,,,,,
Return on Equity,9%,5%,6%,6%,6%,2%,3%,3%,4%,5%
Return on Capital Emp,,12%,13%,16%,17%,12%,13%,15%,16%,16%
,,,,,,,,,,
