MAGMA FINCORP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 21.78 , 21.78 , 25.95 , 37.95 , 37.99 , 38.02 , 38.09 , 47.37 , 47.39 , 47.41 
Reserves, 272.78 , 326.71 , 536.80 ," 1,043.35 "," 1,135.61 "," 1,225.99 "," 1,345.47 "," 1,984.05 "," 1,990.50 "," 2,149.00 "
Borrowings," 2,473.25 "," 3,567.09 "," 4,405.60 "," 5,980.13 "," 9,431.64 "," 8,834.68 "," 9,723.93 "," 9,824.92 "," 8,490.84 "," 8,667.10 "
Other Liabilities, 536.69 , 643.71 , 882.68 , 899.58 ," 1,164.05 "," 1,268.92 "," 1,278.16 "," 1,131.97 ", 977.53 ," 1,175.56 "
Total," 3,304.50 "," 4,559.29 "," 5,851.03 "," 7,961.01 "," 11,769.29 "," 11,367.61 "," 12,385.65 "," 12,988.31 "," 11,506.26 "," 12,039.07 "
,,,,,,,,,,
Net Block, 238.20 , 207.96 , 187.13 , 178.47 , 165.92 , 157.04 , 195.35 , 201.53 , 210.95 , 191.07 
Capital Work in Progress, -   , -   , 1.39 , 0.33 , 8.50 , 25.05 , 8.06 , 11.86 , 5.49 , 1.08 
Investments, 42.14 , 30.22 , 29.88 , 33.32 , 285.44 , 320.78 , 241.43 , 458.15 , 580.22 , 472.30 
Other Assets," 3,024.16 "," 4,321.11 "," 5,632.63 "," 7,748.89 "," 11,309.43 "," 10,864.74 "," 11,940.81 "," 12,316.77 "," 10,709.60 "," 11,374.62 "
Total," 3,304.50 "," 4,559.29 "," 5,851.03 "," 7,961.01 "," 11,769.29 "," 11,367.61 "," 12,385.65 "," 12,988.31 "," 11,506.26 "," 12,039.07 "
,,,,,,,,,,
Working Capital," 2,487.47 "," 3,677.40 "," 4,749.95 "," 6,849.31 "," 10,145.38 "," 9,595.82 "," 10,662.65 "," 11,184.80 "," 9,732.07 "," 10,199.06 "
Debtors, 6.55 , 7.45 , 6.06 , 8.61 , 6.81 , 15.51 , 7.52 , 7.07 , 6.43 , 3.72 
Inventory, -   , 0.17 , 0.17 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 3.89 , 3.94 , 2.64 , 3.13 , 1.57 , 3.05 , 1.35 , 1.22 , 1.18 , 0.68 
Inventory Turnover, -   ," 4,057.12 "," 4,920.00 ", -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,13%,19%,20%,6%,10%,11%,11%,9%,0%,9%
Return on Capital Emp,,13%,11%,11%,12%,12%,12%,11%,9%,10%
,,,,,,,,,,
