FEDERAL BANK LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 171.03 , 171.03 , 171.05 , 171.05 , 171.06 , 171.06 , 171.33 , 343.79 , 344.81 , 394.43 
Reserves," 4,154.84 "," 4,519.42 "," 4,937.61 "," 5,535.28 "," 6,193.60 "," 6,779.53 "," 7,566.80 "," 7,747.43 "," 8,597.57 "," 11,815.81 "
Borrowings," 33,417.13 "," 37,604.71 "," 44,903.14 "," 53,178.15 "," 62,801.85 "," 65,419.24 "," 73,133.23 "," 84,286.28 "," 1,03,561.88 "," 1,23,525.99 "
Other Liabilities," 1,233.59 "," 1,527.15 "," 1,687.28 "," 1,742.29 "," 2,135.56 "," 2,600.64 "," 2,268.50 "," 2,460.40 "," 2,704.65 "," 2,796.91 "
Total," 38,976.59 "," 43,822.31 "," 51,699.08 "," 60,626.77 "," 71,302.07 "," 74,970.47 "," 83,139.86 "," 94,837.90 "," 1,15,208.91 "," 1,38,533.14 "
,,,,,,,,,,
Net Block, 280.78 , 289.77 , 289.82 , 326.14 , 397.47 , 402.33 , 440.05 , 504.22 , 474.54 , 448.08 
Capital Work in Progress, -   , -   , -   , -   , 2.40 , 22.62 , 26.58 , 15.76 , 14.92 , 9.29 
Investments," 12,118.97 "," 13,054.65 "," 14,537.67 "," 17,402.49 "," 21,154.59 "," 24,117.85 "," 20,568.82 "," 25,155.49 "," 28,196.09 "," 30,781.07 "
Other Assets," 26,576.84 "," 30,477.89 "," 36,871.59 "," 42,898.14 "," 49,747.61 "," 50,427.67 "," 62,104.41 "," 69,162.43 "," 86,523.36 "," 1,07,294.70 "
Total," 38,976.59 "," 43,822.31 "," 51,699.08 "," 60,626.77 "," 71,302.07 "," 74,970.47 "," 83,139.86 "," 94,837.90 "," 1,15,208.91 "," 1,38,533.14 "
,,,,,,,,,,
Working Capital," 25,343.25 "," 28,950.74 "," 35,184.31 "," 41,155.85 "," 47,612.05 "," 47,827.03 "," 59,835.91 "," 66,702.03 "," 83,818.71 "," 1,04,497.79 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,12%,10%,11%,14%,13%,12%,13%,6%,9%,7%
Return on Capital Emp,,8%,7%,9%,8%,8%,9%,7%,7%,6%
,,,,,,,,,,
