INDIA NIPPON ELECTRICALS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 127.92 , 169.08 , 229.43 , 260.73 , 269.00 , 260.98 , 327.73 , 335.87 , 351.09 , 452.39 , 510.15 , 582.92 , 504.35 
Expenses, 118.71 , 145.76 , 197.40 , 224.16 , 235.46 , 236.46 , 293.66 , 300.30 , 313.32 , 387.87 , 435.78 , 497.94 , 447.01 
Operating Profit, 9.21 , 23.32 , 32.03 , 36.57 , 33.54 , 24.52 , 34.07 , 35.57 , 37.77 , 64.52 , 74.37 , 84.98 , 57.34 
Other Income, 8.72 , 6.20 , 5.67 , 8.68 , 7.92 , 7.32 , 5.69 , 10.05 , 13.54 , 12.37 , 12.40 , -   , -   
Depreciation, 2.84 , 3.57 , 4.15 , 5.28 , 6.13 , 5.62 , 7.75 , 4.18 , 4.17 , 5.97 , 7.15 , 7.15 , 7.15 
Interest, 0.17 , 0.18 , 0.19 , 0.21 , 0.18 , 0.12 , 0.16 , 0.13 , 0.06 , 0.07 , 0.07 , 0.07 , 0.07 
Profit before tax, 14.92 , 25.77 , 33.36 , 39.76 , 35.15 , 26.10 , 31.87 , 41.33 , 47.08 , 70.84 , 79.55 , 77.76 , 50.12 
Tax, 3.17 , 5.85 , 7.92 , 8.46 , 6.78 , 6.44 , 9.21 , 10.74 , 14.68 , 20.74 , 23.60 ,30%,30%
Net profit, 11.75 , 19.92 , 25.44 , 31.30 , 28.37 , 19.66 , 22.66 , 30.59 , 32.40 , 50.10 , 55.95 , 54.69 , 35.25 
EPS, 6.06 , 10.27 , 13.12 , 13.84 , 12.54 , 8.69 , 10.02 , 13.52 , 14.32 , 22.15 , 24.73 , 24.18 , 15.58 
Price to earning, 6.12 , 8.20 , 7.22 , 6.19 , 6.65 , 11.17 , 21.40 , 14.64 , 21.82 , 23.61 , 16.46 , 19.13 , 13.05 
Price, 37.11 , 84.24 , 94.79 , 85.64 , 83.43 , 97.11 , 214.40 , 197.96 , 312.50 , 522.83 , 407.20 , 462.54 , 203.26 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,41.28%,30.42%,30.19%,32.52%,35.88%,51.78%,44.92%,33.28%,34.91%,29.34%,,,
OPM,7.20%,13.79%,13.96%,14.03%,12.47%,9.40%,10.40%,10.59%,10.76%,14.26%,14.58%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,15.07%,10.19%,10.96%,11.34%,28.85%,28.85%,10.19%
,,,,,,OPM,11.89%,11.81%,11.37%,12.10%,14.58%,14.58%,11.37%
,,,,,,Price to Earning, 13.05 , 15.24 , 18.18 , 19.13 , 16.46 , 19.13 , 13.05 
