EXIDE INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 3,360.54 "," 3,760.49 "," 4,507.15 "," 5,066.47 "," 6,013.26 "," 5,908.91 "," 6,802.03 "," 6,794.61 "," 7,583.47 "," 9,186.32 "," 10,588.31 "," 11,127.95 "," 10,122.80 "
Expenses," 3,188.50 "," 3,287.49 "," 3,625.91 "," 4,380.03 "," 5,227.25 "," 5,093.07 "," 5,892.67 "," 5,773.21 "," 6,499.48 "," 7,942.03 "," 9,178.90 "," 9,546.11 "," 8,775.35 "
Operating Profit, 172.04 , 473.00 , 881.24 , 686.44 , 786.01 , 815.84 , 909.36 ," 1,021.40 "," 1,083.99 "," 1,244.29 "," 1,409.41 "," 1,581.84 "," 1,347.45 "
Other Income, 6.77 , 12.08 , 151.07 , 66.95 , 75.51 , 35.24 , 31.48 , 47.46 , 103.33 , 14.37 , 148.72 , -   , -   
Depreciation, 67.94 , 80.65 , 83.46 , 100.68 , 113.48 , 125.60 , 139.52 , 157.93 , 206.32 , 245.94 , 313.50 , 313.50 , 313.50 
Interest, 51.60 , 13.51 , 8.69 , 7.54 , 5.76 , 2.40 , 2.83 , 2.75 , 5.27 , 6.56 , 6.05 , 6.05 , 6.05 
Profit before tax, 435.19 , 810.39 , 940.16 , 645.17 , 742.28 , 723.08 , 798.49 , 908.18 , 975.73 ," 1,006.16 "," 1,238.58 "," 1,262.29 "," 1,027.90 "
Tax, 150.80 , 273.30 , 273.80 , 184.00 , 219.50 , 236.00 , 252.62 , 283.72 , 282.09 , 337.81 , 394.53 ,32%,32%
Net profit, 284.39 , 537.09 , 666.36 , 461.17 , 522.78 , 487.08 , 545.87 , 624.46 , 693.64 , 668.35 , 844.05 , 860.21 , 700.48 
EPS, 3.55 , 6.32 , 7.84 , 5.43 , 6.15 , 5.73 , 6.42 , 7.35 , 8.16 , 7.86 , 9.93 , 10.12 , 8.24 
Price to earning, 13.83 , 19.17 , 18.44 , 24.75 , 20.75 , 21.81 , 28.24 , 19.00 , 28.19 , 30.56 , 21.79 , 24.88 , 21.79 
Price, 49.17 , 121.15 , 144.58 , 134.31 , 127.62 , 124.99 , 181.33 , 139.56 , 230.07 , 240.29 , 216.35 , 251.83 , 179.55 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,16.88%,15.83%,19.13%,27.65%,26.01%,31.41%,34.26%,32.67%,29.41%,30.52%,,,
OPM,5.12%,12.58%,19.55%,13.55%,13.07%,13.81%,13.37%,15.03%,14.29%,13.55%,13.31%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.82%,10.71%,8.84%,10.54%,21.14%,21.14%,8.84%
,,,,,,OPM,13.69%,13.83%,13.99%,14.22%,13.31%,14.22%,13.31%
,,,,,,Price to Earning, 22.41 , 24.39 , 24.93 , 24.88 , 21.79 , 24.88 , 21.79 
