ANG INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-08,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Trailing,Best Case,Worst Case
Sales, 143.10 , 115.36 , 106.35 , 155.37 , 172.64 , 142.25 , 157.28 , 132.02 , 157.81 , 86.03 , 7.47 , 70.36 , 82.63 
Expenses, 112.77 , 96.70 , 90.81 , 131.79 , 141.44 , 125.47 , 134.75 , 113.72 , 142.70 , 179.02 , 24.47 , 64.10 , 82.63 
Operating Profit, 30.33 , 18.66 , 15.54 , 23.58 , 31.20 , 16.78 , 22.53 , 18.30 , 15.11 , (92.99), (17.00), 6.25 , -   
Other Income, 4.49 , 1.76 , (0.91), (0.09), 0.48 , 0.27 , (0.55), 0.22 , 0.46 , 2.84 , 0.16 , -   , -   
Depreciation, 3.55 , 4.28 , 5.16 , 6.20 , 6.24 , 6.49 , 6.88 , 7.70 , 7.43 , 9.66 , 6.24 , 6.24 , 6.24 
Interest, 12.73 , 16.01 , 13.79 , 14.31 , 22.48 , 22.59 , 19.63 , 17.42 , 16.34 , 8.73 , 4.05 , 4.05 , 4.05 
Profit before tax, 18.54 , 0.13 , (4.32), 2.56 , 2.97 , (11.95), (4.21), (5.57), (8.09), (108.46), (27.13), (4.04), (10.29)
Tax, 1.50 , 1.31 , 1.99 , 0.69 , 0.21 , 0.75 , (0.67), 0.43 , (0.02), (2.88), -   ,0%,0%
Net profit, 17.04 , (1.18), (6.31), 1.87 , 2.76 , (12.70), (3.55), (6.00), (8.07), (105.58), (27.12), (4.04), (10.29)
EPS, 12.82 , (0.94), (5.03), 1.49 , 2.03 , (8.29), (2.28), (3.73), (5.02), (65.62), (16.83), (2.51), (6.39)
Price to earning, 7.85 , (32.78), (9.04), 23.90 , 10.50 , (0.89), (3.85), (10.88), (6.09), (0.17), -   , -   , -   
Price, 100.64 , 30.85 , 45.46 , 35.64 , 21.32 , 7.35 , 8.77 , 40.56 , 30.56 , 10.88 , 0.90 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,21.19%,16.18%,14.61%,15.18%,18.07%,11.80%,14.32%,13.86%,9.57%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-5.50%,-2.98%,-13.00%,-18.22%,-45.49%,-18.22%,-45.49%
,,,,,,OPM,14.04%,12.71%,10.77%,8.89%,0.00%,8.89%,0.00%
,,,,,,Price to Earning, 14.08 , 17.20 ,  ,  , -   , -   , -   
