HESTER BIOSCIENCES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.19 , 5.19 , 5.19 , 5.67 , 8.51 , 8.51 , 8.51 , 8.51 , 8.51 , 8.51 
Reserves, 31.46 , 35.67 , 41.15 , 54.38 , 59.37 , 67.47 , 75.74 , 91.81 , 113.58 , 137.57 
Borrowings, 18.77 , 20.15 , 21.32 , 16.31 , 24.13 , 35.44 , 38.72 , 38.66 , 39.43 , 42.62 
Other Liabilities, 21.84 , 19.98 , 14.09 , 15.63 , 22.74 , 17.50 , 17.50 , 19.88 , 22.18 , 23.96 
Total, 77.26 , 80.99 , 81.75 , 91.99 , 114.75 , 128.92 , 140.47 , 158.86 , 183.70 , 212.66 
,,,,,,,,,,
Net Block, 40.53 , 39.84 , 39.17 , 36.54 , 34.70 , 50.68 , 56.53 , 61.57 , 60.71 , 66.60 
Capital Work in Progress, -   , -   , 0.04 , 6.30 , 24.05 , 13.15 , 14.27 , 10.47 , 21.29 , 30.47 
Investments, -   , -   , 2.50 , 2.50 , 2.78 , 3.63 , 8.88 , 8.67 , 8.60 , 14.48 
Other Assets, 36.73 , 41.15 , 40.04 , 46.65 , 53.22 , 61.46 , 60.79 , 78.15 , 93.10 , 101.11 
Total, 77.26 , 80.99 , 81.75 , 91.99 , 114.75 , 128.92 , 140.47 , 158.86 , 183.70 , 212.66 
,,,,,,,,,,
Working Capital, 14.89 , 21.17 , 25.95 , 31.02 , 30.48 , 43.96 , 43.29 , 58.27 , 70.92 , 77.15 
Debtors, 12.34 , 11.01 , 13.21 , 14.36 , 15.04 , 14.06 , 17.76 , 26.24 , 26.71 , 31.94 
Inventory, 11.71 , 16.96 , 22.68 , 27.56 , 31.10 , 35.59 , 29.11 , 33.62 , 33.07 , 38.70 
,,,,,,,,,,
Debtor Days, 154.67 , 107.22 , 115.19 , 108.83 , 84.55 , 74.71 , 72.31 , 95.29 , 79.07 , 86.50 
Inventory Turnover, 2.49 , 2.21 , 1.85 , 1.75 , 2.09 , 1.93 , 3.08 , 2.99 , 3.73 , 3.48 
,,,,,,,,,,
Return on Equity,13%,15%,16%,13%,14%,13%,17%,19%,20%,21%
Return on Capital Emp,,21%,21%,21%,22%,20%,20%,22%,24%,26%
,,,,,,,,,,
