APOLLO HOSPITALS ENTERPRISE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,457.98 "," 1,825.78 "," 2,331.96 "," 2,800.07 "," 3,317.79 "," 3,834.52 "," 4,543.32 "," 5,523.17 "," 6,301.26 "," 7,183.01 "," 8,032.47 "," 8,367.92 "," 8,307.01 "
Expenses," 1,238.27 "," 1,544.53 "," 1,951.20 "," 2,331.85 "," 2,764.24 "," 3,220.66 "," 3,879.94 "," 4,785.44 "," 5,527.25 "," 6,347.97 "," 7,066.57 "," 7,334.76 "," 7,308.10 "
Operating Profit, 219.71 , 281.25 , 380.76 , 468.22 , 553.55 , 613.86 , 663.38 , 737.73 , 774.01 , 835.04 , 965.90 ," 1,033.16 ", 998.91 
Other Income, 18.77 , 32.97 , 14.29 , 24.03 , 35.57 , 22.46 , 45.27 , 13.44 , 25.89 , 7.27 , 15.93 , -   , -   
Depreciation, 43.92 , 54.31 , 70.58 , 91.13 , 108.52 , 129.08 , 158.04 , 200.50 , 240.59 , 272.00 , 295.99 , 295.99 , 295.99 
Interest, 22.32 , 37.75 , 55.15 , 63.60 , 72.63 , 87.07 , 83.29 , 133.58 , 200.39 , 240.17 , 259.51 , 259.51 , 259.51 
Profit before tax, 172.24 , 222.16 , 269.32 , 337.52 , 407.98 , 420.17 , 467.33 , 417.10 , 358.92 , 330.14 , 426.33 , 477.66 , 443.41 
Tax, 54.17 , 70.20 , 87.60 , 106.53 , 98.88 , 89.45 , 120.74 , 83.15 , 73.77 , 96.94 , 140.62 ,33%,33%
Net profit, 118.07 , 151.96 , 181.72 , 230.99 , 309.11 , 330.72 , 346.60 , 333.95 , 285.15 , 233.20 , 285.71 , 320.11 , 297.16 
EPS, 9.76 , 12.24 , 14.51 , 17.11 , 22.13 , 23.68 , 24.82 , 23.91 , 20.42 , 16.70 , 20.54 , 23.01 , 21.36 
Price to earning, 20.32 , 30.84 , 33.26 , 35.69 , 37.49 , 37.88 , 52.80 , 56.30 , 57.63 , 65.33 , 58.37 , 59.41 , 44.17 
Price, 198.28 , 377.66 , 482.51 , 610.59 , 829.88 , 897.07 ," 1,310.38 "," 1,346.24 "," 1,176.62 "," 1,090.84 "," 1,198.80 "," 1,366.92 ", 943.54 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,33.17%,28.46%,25.74%,23.28%,24.75%,24.19%,23.08%,24.99%,29.27%,29.83%,,,
OPM,15.07%,15.40%,16.33%,16.72%,16.68%,16.01%,14.60%,13.36%,12.28%,11.63%,12.02%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,19.39%,17.44%,16.71%,16.50%,13.99%,16.50%,13.99%
,,,,,,OPM,14.13%,13.87%,13.23%,12.35%,12.02%,12.35%,12.02%
,,,,,,Price to Earning, 44.17 , 50.19 , 54.72 , 59.41 , 58.37 , 59.41 , 44.17 
