JK PAPER LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 78.15 , 78.15 , 78.15 , 136.62 , 136.62 , 136.62 , 136.62 , 148.53 , 155.96 , 175.50 
Reserves, 330.30 , 397.39 , 510.66 , 714.81 , 738.87 , 661.49 , 641.38 , 962.56 ," 1,150.10 "," 1,470.09 "
Borrowings, 695.86 , 548.21 , 646.61 ," 1,093.55 "," 1,746.04 "," 2,189.28 "," 2,088.85 "," 1,891.77 "," 1,697.70 "," 1,309.53 "
Other Liabilities, 301.25 , 328.30 , 225.67 , 437.95 , 442.95 , 734.38 , 760.77 , 818.78 , 912.01 , 944.20 
Total," 1,405.56 "," 1,352.05 "," 1,461.09 "," 2,382.93 "," 3,064.48 "," 3,721.77 "," 3,627.62 "," 3,821.64 "," 3,915.77 "," 3,899.32 "
,,,,,,,,,,
Net Block, 928.71 , 879.58 , 844.45 , 807.06 , 771.03 ," 2,468.40 "," 2,296.80 "," 2,750.95 "," 2,635.70 "," 2,602.91 "
Capital Work in Progress, 13.96 , 20.80 , 24.54 , 581.86 ," 1,540.84 ", 17.15 , 27.46 , 19.56 , 15.51 , 34.40 
Investments, 2.75 , 41.94 , 82.77 , 72.96 , 15.05 , 95.58 , 28.02 , 40.62 , 271.00 , 164.07 
Other Assets, 460.14 , 409.73 , 509.33 , 921.05 , 737.56 ," 1,140.64 "," 1,275.34 "," 1,010.51 ", 993.56 ," 1,097.94 "
Total," 1,405.56 "," 1,352.05 "," 1,461.09 "," 2,382.93 "," 3,064.48 "," 3,721.77 "," 3,627.62 "," 3,821.64 "," 3,915.77 "," 3,899.32 "
,,,,,,,,,,
Working Capital, 158.89 , 81.43 , 283.66 , 483.10 , 294.61 , 406.26 , 514.57 , 191.73 , 81.55 , 153.74 
Debtors, 107.15 , 104.49 , 107.87 , 144.16 , 119.38 , 170.80 , 145.92 , 139.18 , 110.81 , 109.15 
Inventory, 117.11 , 126.89 , 127.53 , 164.19 , 216.00 , 291.51 , 373.58 , 334.71 , 382.94 , 394.23 
,,,,,,,,,,
Debtor Days, 36.40 , 34.56 , 31.94 , 39.56 , 29.86 , 35.87 , 24.67 , 20.84 , 15.39 , 14.01 
Inventory Turnover, 9.17 , 8.70 , 9.67 , 8.10 , 6.76 , 5.96 , 5.78 , 7.28 , 6.86 , 7.21 
,,,,,,,,,,
Return on Equity,9%,19%,18%,6%,4%,-10%,-2%,5%,12%,16%
Return on Capital Emp,,17%,18%,7%,4%,0%,5%,10%,14%,17%
,,,,,,,,,,
