HINDUSTAN COMPOSITES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 72.99 , 85.71 , 120.14 , 114.71 , 93.01 , 106.93 , 143.04 , 153.17 , 166.17 , 199.18 , 196.61 , 238.75 , 213.90 
Expenses, 66.69 , 79.64 , 90.63 , 84.48 , 98.82 , 110.17 , 107.13 , 122.82 , 127.38 , 162.33 , 171.58 , 189.95 , 186.67 
Operating Profit, 6.30 , 6.07 , 29.51 , 30.23 , (5.81), (3.24), 35.91 , 30.35 , 38.79 , 36.85 , 25.03 , 48.80 , 27.23 
Other Income, 1.48 , 572.59 , 2.61 , 3.47 , 24.42 , 32.63 , 0.27 , 0.34 , 1.11 , 0.39 , 2.17 , -   , -   
Depreciation, 3.50 , 3.83 , 4.45 , 4.55 , 6.15 , 7.03 , 6.46 , 6.53 , 7.71 , 8.64 , 8.75 , 8.75 , 8.75 
Interest, 2.83 , 1.93 , 1.36 , 1.57 , 0.29 , 0.74 , 0.16 , 0.22 , 0.20 , 0.31 , 0.22 , 0.22 , 0.22 
Profit before tax, 1.45 , 572.90 , 26.31 , 27.58 , 12.17 , 21.62 , 29.58 , 23.95 , 32.00 , 28.29 , 18.23 , 39.83 , 18.26 
Tax, 1.04 , 97.69 , 6.27 , 6.66 , 1.96 , 4.42 , 3.77 , 3.22 , 7.11 , 2.92 , (0.77),-4%,-4%
Net profit, 0.41 , 475.21 , 20.04 , 20.92 , 10.20 , 17.20 , 25.80 , 20.72 , 24.89 , 25.37 , 19.00 , 41.51 , 19.03 
EPS, 0.37 , 432.01 , 20.35 , 21.25 , 10.36 , 17.47 , 26.20 , 21.04 , 25.28 , 17.18 , 12.86 , 28.11 , 12.89 
Price to earning, 86.40 , 0.31 , 8.34 , 6.80 , 9.81 , 8.23 , 14.60 , 13.74 , 25.77 , 27.09 , 16.23 , 20.71 , 15.28 
Price, 32.21 , 135.68 , 169.72 , 144.48 , 101.58 , 143.78 , 382.68 , 289.16 , 651.54 , 465.31 , 208.85 , 582.11 , 196.97 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,1.16%,4.89%,4.68%,4.80%,5.70%,1.90%,2.36%,1.97%,2.92%,,,
OPM,8.63%,7.08%,24.56%,26.35%,0.00%,0.00%,25.10%,19.81%,23.34%,18.50%,12.73%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.80%,7.49%,16.45%,11.67%,19.87%,19.87%,7.49%
,,,,,,OPM,17.05%,17.63%,18.46%,20.44%,12.73%,20.44%,12.73%
,,,,,,Price to Earning, 19.76 , 15.28 , 17.61 , 20.71 , 16.23 , 20.71 , 15.28 
