CUMMINS INDIA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 3,304.28 "," 2,844.87 "," 4,042.53 "," 4,117.22 "," 4,589.38 "," 3,976.67 "," 4,405.80 "," 4,708.82 "," 5,077.34 "," 5,082.50 "," 5,659.00 "," 5,659.00 "," 5,199.20 "
Expenses," 2,827.91 "," 2,317.88 "," 3,278.94 "," 3,419.97 "," 3,754.50 "," 3,279.94 "," 3,674.01 "," 3,933.71 "," 4,275.52 "," 4,350.05 "," 4,794.90 "," 4,780.05 "," 4,405.31 "
Operating Profit, 476.37 , 526.99 , 763.59 , 697.25 , 834.88 , 696.73 , 731.79 , 775.11 , 801.82 , 732.45 , 864.10 , 878.95 , 793.89 
Other Income, 169.95 , 121.75 , 80.17 , 174.77 , 268.31 , 177.71 , 286.58 , 225.86 , 207.98 , 284.59 , 292.77 , -   , -   
Depreciation, 45.56 , 36.08 , 36.64 , 41.98 , 47.25 , 52.75 , 79.72 , 81.01 , 84.78 , 93.79 , 110.32 , 110.32 , 110.32 
Interest, 2.60 , 2.05 , 4.75 , 5.41 , 4.61 , 4.18 , 1.26 , 9.58 , 16.78 , 14.83 , 16.20 , 16.20 , 16.20 
Profit before tax, 599.03 , 610.91 , 802.37 , 824.63 ," 1,051.33 ", 817.51 , 937.39 , 910.38 , 908.24 , 908.42 ," 1,030.35 ", 752.43 , 667.37 
Tax, 165.37 , 167.04 , 211.38 , 233.36 , 287.22 , 217.49 , 151.54 , 156.08 , 173.61 , 199.95 , 307.78 ,30%,30%
Net profit, 433.66 , 443.87 , 590.99 , 591.27 , 764.11 , 600.02 , 785.85 , 754.30 , 734.63 , 708.47 , 722.57 , 527.67 , 468.02 
EPS, 15.64 , 16.01 , 21.32 , 21.33 , 27.57 , 21.65 , 28.35 , 27.21 , 26.50 , 25.56 , 26.07 , 19.04 , 16.88 
Price to earning, 9.12 , 23.62 , 23.30 , 22.60 , 18.15 , 26.26 , 30.66 , 32.14 , 36.66 , 29.10 , 30.25 , 32.04 , 25.62 
Price, 142.64 , 378.25 , 496.67 , 482.10 , 500.40 , 568.38 , 869.21 , 874.50 , 971.67 , 743.75 , 788.45 , 609.85 , 432.62 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,41.09%,53.53%,50.25%,51.57%,47.16%,60.06%,49.38%,51.45%,52.83%,58.69%,,,
OPM,14.42%,18.52%,18.89%,16.93%,18.19%,17.52%,16.61%,16.46%,15.79%,14.41%,15.27%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.90%,3.32%,2.06%,4.88%,11.34%,11.34%,2.06%
,,,,,,OPM,16.70%,16.49%,16.08%,15.53%,15.27%,15.53%,15.27%
,,,,,,Price to Earning, 25.62 , 28.23 , 30.84 , 32.04 , 30.25 , 32.04 , 25.62 
