INDUSTRIAL INVESTMENT TRUST LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.00 , 10.00 , 10.00 , 10.00 , 20.78 , 21.83 , 22.55 , 22.55 , 22.55 , 22.55 
Reserves, 59.89 , 71.92 , 74.23 , 76.44 , 500.04 , 510.08 , 510.48 , 516.99 , 511.32 , 479.06 
Borrowings, -   , -   , -   , -   , -   , -   , 0.19 , 0.11 , 0.03 , -   
Other Liabilities, 3.17 , 5.17 , 3.87 , 3.99 , 7.87 , 6.23 , 4.01 , 1.61 , 1.61 , 6.88 
Total, 73.06 , 87.09 , 88.10 , 90.43 , 528.69 , 538.14 , 537.23 , 541.26 , 535.51 , 508.49 
,,,,,,,,,,
Net Block, 0.64 , 0.32 , 0.48 , 0.57 , 0.57 , 0.52 , 0.65 , 0.51 , 0.43 , 0.37 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 34.76 , 48.51 , 56.47 , 39.80 , 141.67 , 453.64 , 449.01 , 443.92 , 443.63 , 483.72 
Other Assets, 37.66 , 38.26 , 31.15 , 50.06 , 386.45 , 83.98 , 87.57 , 96.83 , 91.45 , 24.40 
Total, 73.06 , 87.09 , 88.10 , 90.43 , 528.69 , 538.14 , 537.23 , 541.26 , 535.51 , 508.49 
,,,,,,,,,,
Working Capital, 34.49 , 33.09 , 27.28 , 46.07 , 378.58 , 77.75 , 83.56 , 95.22 , 89.84 , 17.52 
Debtors, 10.73 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 332.47 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,7%,17%,5%,4%,2%,3%,1%,1%,-1%,-6%
Return on Capital Emp,,23%,7%,6%,4%,3%,1%,1%,-1%,-7%
,,,,,,,,,,
