KIRLOSKAR BROTHERS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,827.83 "," 2,010.46 "," 1,934.50 "," 1,769.06 "," 1,854.78 "," 1,745.41 "," 1,611.31 "," 1,638.70 "," 1,735.42 "," 1,912.50 "," 2,223.50 "," 2,223.50 "," 1,908.87 "
Expenses," 1,703.14 "," 1,812.54 "," 1,767.07 "," 1,697.41 "," 1,706.73 "," 1,597.80 "," 1,525.13 "," 1,572.58 "," 1,629.17 "," 1,778.56 "," 2,061.30 "," 2,061.30 "," 1,798.27 "
Operating Profit, 124.69 , 197.92 , 167.43 , 71.65 , 148.05 , 147.61 , 86.18 , 66.12 , 106.25 , 133.94 , 162.20 , 162.20 , 110.60 
Other Income, 37.06 , 47.95 , 10.72 , 46.28 , 0.21 , (2.39), 10.33 , 20.32 , 18.23 , 18.87 , 24.70 , -   , -   
Depreciation, 20.74 , 26.48 , 30.02 , 30.26 , 32.05 , 34.62 , 49.68 , 40.81 , 39.67 , 35.18 , 36.60 , 36.60 , 36.60 
Interest, 43.28 , 46.64 , 45.31 , 53.70 , 44.27 , 40.85 , 41.32 , 38.19 , 31.51 , 25.28 , 26.30 , 26.30 , 26.30 
Profit before tax, 98.22 , 172.96 , 102.82 , 33.97 , 71.94 , 69.75 , 5.53 , 7.44 , 53.29 , 92.33 , 124.00 , 99.30 , 47.70 
Tax, 31.19 , 55.44 , 41.46 , 2.78 , 28.50 , 22.07 , (2.96), (3.33), 20.29 , 26.75 , 36.70 ,30%,30%
Net profit, 67.03 , 117.52 , 61.36 , 31.19 , 43.45 , 47.69 , 8.49 , 10.78 , 33.00 , 65.59 , 87.30 , 69.91 , 33.58 
EPS, 6.33 , 14.81 , 7.73 , 3.93 , 5.48 , 6.01 , 1.07 , 1.36 , 4.16 , 8.26 , 10.99 , 8.80 , 4.23 
Price to earning, 17.26 , 19.91 , 19.99 , 32.49 , 27.55 , 28.81 , 186.43 , 95.29 , 67.39 , 36.49 , 16.38 , 53.89 , 16.38 
Price, 109.21 , 294.92 , 154.60 , 127.74 , 150.87 , 173.11 , 199.37 , 129.36 , 280.05 , 301.43 , 180.05 , 474.41 , 69.26 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,31.55%,37.13%,45.26%,50.88%,36.52%,41.60%,46.76%,36.83%,24.06%,30.26%,,,
OPM,6.82%,9.84%,8.65%,4.05%,7.98%,8.46%,5.35%,4.03%,6.12%,7.00%,7.29%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,0.50%,-0.16%,0.61%,5.88%,16.26%,16.26%,-0.16%
,,,,,,OPM,6.93%,6.19%,6.25%,5.79%,7.29%,7.29%,5.79%
,,,,,,Price to Earning, 49.82 , 61.35 , 71.80 , 53.89 , 16.38 , 53.89 , 16.38 
