DELTA CORP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 13.55 , 16.71 , 20.18 , 22.56 , 22.69 , 22.76 , 23.07 , 23.07 , 23.16 , 26.76 
Reserves, 141.89 , 239.15 , 534.79 , 661.08 , 678.09 , 792.98 , 838.00 , 861.31 , 930.96 ," 1,644.48 "
Borrowings, 183.11 , 174.94 , 65.63 , 4.72 , 0.75 , 146.24 , 111.19 , 78.68 , 66.50 , 2.27 
Other Liabilities, 48.71 , 43.70 , 51.60 , 28.72 , 11.58 , 41.97 , 38.90 , 42.76 , 50.52 , 231.95 
Total, 387.26 , 474.50 , 672.20 , 717.08 , 713.11 ," 1,003.95 "," 1,011.16 "," 1,005.82 "," 1,071.14 "," 1,905.46 "
,,,,,,,,,,
Net Block, 1.96 , 1.88 , 1.46 , 1.47 , 1.32 , 220.82 , 214.79 , 202.55 , 205.67 , 334.65 
Capital Work in Progress, 11.90 , 11.90 , 20.33 , 24.27 , -   , 0.95 , 1.06 , 0.08 , 0.13 , 1.62 
Investments, 257.79 , 244.75 , 128.82 , 98.44 , 82.34 , 477.77 , 427.25 , 403.76 , 420.36 , 986.14 
Other Assets, 115.61 , 215.97 , 521.59 , 592.90 , 629.45 , 304.41 , 368.06 , 399.43 , 444.98 , 583.05 
Total, 387.26 , 474.50 , 672.20 , 717.08 , 713.11 ," 1,003.95 "," 1,011.16 "," 1,005.82 "," 1,071.14 "," 1,905.46 "
,,,,,,,,,,
Working Capital, 66.90 , 172.27 , 469.99 , 564.18 , 617.87 , 262.44 , 329.16 , 356.67 , 394.46 , 351.10 
Debtors, 8.32 , 2.77 , 1.77 , 27.10 , 5.25 , 4.36 , 3.08 , 3.37 , 3.57 , 7.50 
Inventory, -   , -   , -   , 9.04 , 0.09 , 12.14 , 11.08 , 11.61 , 11.78 , 12.77 
,,,,,,,,,,
Debtor Days, 71.05 , 18.69 , 2.47 , 183.28 , 49.20 , 13.60 , 5.79 , 5.13 , 4.69 , 7.28 
Inventory Turnover, -   , -   , -   , 5.97 , 432.78 , 9.64 , 17.52 , 20.67 , 23.59 , 29.43 
,,,,,,,,,,
Return on Equity,5%,5%,23%,2%,3%,8%,4%,4%,6%,6%
Return on Capital Emp,,12%,27%,4%,4%,11%,7%,7%,9%,12%
,,,,,,,,,,
