8K MILES SOFTWARE SERVICES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , -   , 1.12 , 2.03 , 3.04 , 7.22 , 12.39 , 20.96 , 37.46 , 50.57 , 60.01 , 80.82 , 71.57 
Expenses, 0.10 , 0.05 , 0.78 , 1.96 , 2.85 , 4.46 , 7.02 , 14.50 , 30.13 , 38.54 , 43.22 , 58.21 , 54.62 
Operating Profit, (0.10), (0.05), 0.34 , 0.07 , 0.19 , 2.76 , 5.37 , 6.46 , 7.33 , 12.03 , 16.79 , 22.61 , 16.96 
Other Income, 1.35 , 0.09 , -   , 0.03 , 0.06 , -   , 0.27 , 0.21 , 0.08 , 3.60 , 8.04 , -   , -   
Depreciation, -   , -   , 0.01 , 0.01 , 0.03 , 1.84 , 4.13 , 4.61 , 3.04 , 0.84 , 0.37 , 0.37 , 0.37 
Interest, -   , -   , -   , 0.03 , 0.16 , 0.39 , 0.45 , 0.21 , 0.94 , 7.57 , 9.66 , 9.66 , 9.66 
Profit before tax, 1.25 , 0.04 , 0.33 , 0.06 , 0.07 , 0.53 , 1.07 , 1.85 , 3.43 , 7.21 , 14.80 , 12.58 , 6.93 
Tax, -   , -   , (0.01), 0.01 , 0.01 , 0.43 , 0.37 , 0.63 , 1.80 , 2.34 , 4.49 ,30%,30%
Net profit, 1.25 , 0.04 , 0.34 , 0.05 , 0.05 , 0.09 , 0.70 , 1.22 , 1.63 , 4.88 , 10.30 , 8.76 , 4.82 
EPS, 0.56 , 0.02 , 0.11 , 0.02 , 0.01 , 0.03 , 0.19 , 0.33 , 0.43 , 1.60 , 3.38 , 2.87 , 1.58 
Price to earning,  ,  , 99.09 , 734.76 ," 1,400.59 "," 1,593.99 "," 1,415.37 "," 2,261.46 "," 1,360.65 ", 468.90 , 30.67 ," 1,030.42 ", 30.67 
Price, -   , -   , 11.09 , 12.09 , 19.81 , 40.59 , 275.62 , 744.72 , 581.40 , 749.81 , 103.50 ," 2,959.28 ", 48.48 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,187.12%,0.00%,,,
OPM,0.00%,0.00%,30.36%,3.45%,6.25%,38.23%,43.34%,30.82%,19.57%,23.79%,27.98%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,72.34%,75.47%,59.81%,35.00%,59.81%,35.00%
,,,,,,OPM,25.63%,25.59%,26.40%,23.69%,27.98%,27.98%,23.69%
,,,,,,Price to Earning," 1,040.61 "," 1,158.30 "," 1,188.51 "," 1,030.42 ", 30.67 ," 1,030.42 ", 30.67 
