ALLAHABAD BANK,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 446.70 , 446.70 , 476.22 , 500.03 , 500.03 , 544.61 , 571.38 , 613.80 , 743.69 , 844.04 
Reserves," 5,405.25 "," 6,306.25 "," 8,031.17 "," 10,006.59 "," 10,852.49 "," 11,256.12 "," 12,071.40 "," 13,450.23 "," 13,552.71 "," 9,424.35 "
Borrowings," 88,820.73 "," 1,11,491.23 "," 1,38,805.34 "," 1,68,687.56 "," 1,88,839.19 "," 2,02,973.58 "," 2,07,739.97 "," 2,19,351.44 "," 2,16,540.54 "," 2,35,004.35 "
Other Liabilities," 2,985.09 "," 3,459.92 "," 3,978.32 "," 3,763.43 "," 4,237.44 "," 5,740.89 "," 7,206.13 "," 7,097.23 "," 6,906.14 "," 8,061.48 "
Total," 97,657.77 "," 1,21,704.10 "," 1,51,291.05 "," 1,82,957.61 "," 2,04,429.15 "," 2,20,515.20 "," 2,27,588.88 "," 2,40,512.70 "," 2,37,743.08 "," 2,53,334.22 "
,,,,,,,,,,
Net Block," 1,109.75 "," 1,118.27 "," 1,148.23 "," 1,176.10 "," 1,214.37 "," 1,279.00 "," 1,373.78 "," 3,214.83 "," 3,177.24 "," 3,121.67 "
Capital Work in Progress, -   , -   , -   , 21.63 , 37.15 , 30.69 , 31.63 , 41.01 , 14.61 , 10.42 
Investments," 29,651.05 "," 38,428.62 "," 43,247.06 "," 54,283.24 "," 58,305.86 "," 63,960.53 "," 54,985.07 "," 57,154.90 "," 55,136.07 "," 67,714.02 "
Other Assets," 66,896.97 "," 82,157.21 "," 1,06,895.76 "," 1,27,476.64 "," 1,44,871.77 "," 1,55,244.98 "," 1,71,198.40 "," 1,80,101.96 "," 1,79,415.16 "," 1,82,488.11 "
Total," 97,657.77 "," 1,21,704.10 "," 1,51,291.05 "," 1,82,957.61 "," 2,04,429.15 "," 2,20,515.20 "," 2,27,588.88 "," 2,40,512.70 "," 2,37,743.08 "," 2,53,334.22 "
,,,,,,,,,,
Working Capital," 63,911.88 "," 78,697.29 "," 1,02,917.44 "," 1,23,713.21 "," 1,40,634.33 "," 1,49,504.09 "," 1,63,992.27 "," 1,73,004.73 "," 1,72,509.02 "," 1,74,426.63 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,13%,18%,17%,18%,10%,10%,5%,-5%,-2%,-46%
Return on Capital Emp,,7%,7%,8%,7%,7%,7%,5%,5%,2%
,,,,,,,,,,
