DALMIA BHARAT SUGAR & INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,753.03 "," 2,151.88 ", 667.21 , 711.36 , 997.36 ," 1,190.45 "," 1,150.02 "," 1,166.07 "," 1,685.68 "," 2,239.63 "," 2,018.52 "," 2,975.62 "," 2,295.33 "
Expenses," 1,251.89 "," 1,702.03 ", 602.34 , 648.00 , 854.52 ," 1,089.46 "," 1,044.38 ", 945.24 ," 1,309.22 "," 2,006.16 "," 1,781.46 "," 2,490.09 "," 2,025.76 "
Operating Profit, 501.14 , 449.85 , 64.87 , 63.36 , 142.84 , 100.99 , 105.64 , 220.83 , 376.46 , 233.47 , 237.06 , 485.53 , 269.57 
Other Income, (7.03), 61.80 , 22.98 , 29.32 , 14.48 , 19.71 , 15.96 , 21.46 , 23.85 , 37.46 , 86.91 , -   , -   
Depreciation, 87.23 , 131.98 , 39.41 , 41.82 , 72.80 , 49.30 , 50.58 , 113.39 , 55.58 , 53.69 , 51.55 , 51.55 , 51.55 
Interest, 146.95 , 175.59 , 48.08 , 50.25 , 65.55 , 75.64 , 78.01 , 87.49 , 102.49 , 69.46 , 68.61 , 68.61 , 68.61 
Profit before tax, 259.93 , 204.08 , 0.36 , 0.61 , 18.97 , 2.59 , 0.28 , 47.46 , 244.09 , 147.87 , 203.81 , 365.37 , 149.41 
Tax, 101.31 , 67.09 , (2.73), (0.29), 0.62 , (0.44), (1.20), (10.99), 57.32 , 13.77 , 16.41 ,8%,8%
Net profit, 158.62 , 136.99 , 3.09 , 0.90 , 18.35 , 3.03 , 1.48 , 58.45 , 186.77 , 134.10 , 187.40 , 335.95 , 137.38 
EPS, 19.60 , 16.93 , 0.38 , 0.11 , 2.27 , 0.37 , 0.18 , 7.22 , 23.08 , 16.57 , 23.15 , 41.50 , 16.97 
Price to earning, 4.50 , 14.64 , 66.91 , 120.68 , 6.63 , 46.76 , 98.77 , 14.03 , 7.50 , 4.04 , 5.36 , 7.74 , 5.36 
Price, 88.16 , 247.73 , 25.54 , 13.42 , 15.03 , 17.51 , 18.06 , 101.31 , 173.16 , 66.97 , 124.20 , 321.02 , 91.05 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,15.31%,11.82%,65.37%,0.00%,11.01%,0.00%,0.00%,8.31%,8.67%,0.00%,,,
OPM,28.59%,20.90%,9.72%,8.91%,14.32%,8.48%,9.19%,18.94%,22.33%,10.42%,11.74%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,2.76%,18.89%,17.56%,24.88%,32.86%,32.86%,2.76%
,,,,,,OPM,16.48%,13.61%,13.96%,16.32%,11.74%,16.32%,11.74%
,,,,,,Price to Earning, 35.44 , 37.97 , 29.41 , 7.74 , 5.36 , 7.74 , 5.36 
