CURA TECHNOLOGIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 6.00 , 6.93 , 9.52 , 9.56 , 9.56 , 9.56 , 9.56 , 9.56 , 9.56 , 9.56 
Reserves, 17.70 , 28.70 , 72.06 , 75.38 , 70.85 , 66.09 , 41.56 , 41.40 , (7.24), (8.50)
Borrowings, -   , 9.11 , 6.27 , 7.34 , 33.30 , 45.77 , 54.00 , 53.81 , 4.74 , 6.65 
Other Liabilities, 2.84 , 17.24 , 7.96 , 10.29 , 8.12 , 6.48 , 2.78 , 4.03 , 4.21 , 3.11 
Total, 26.54 , 61.98 , 95.81 , 102.57 , 121.83 , 127.90 , 107.90 , 108.80 , 11.27 , 10.82 
,,,,,,,,,,
Net Block, 15.22 , 15.47 , 15.02 , 14.29 , 13.45 , 12.67 , 11.35 , 10.63 , 0.23 , 0.16 
Capital Work in Progress, 4.85 , 6.42 , 7.61 , 7.82 , 7.85 , 7.94 , 8.08 , 8.12 , -   , -   
Investments, 0.93 , 14.18 , 14.18 , 14.18 , 13.72 , 13.72 , 13.72 , 13.72 , 0.47 , -   
Other Assets, 5.54 , 25.91 , 59.00 , 66.28 , 86.81 , 93.57 , 74.75 , 76.33 , 10.57 , 10.66 
Total, 26.54 , 61.98 , 95.81 , 102.57 , 121.83 , 127.90 , 107.90 , 108.80 , 11.27 , 10.82 
,,,,,,,,,,
Working Capital, 2.70 , 8.67 , 51.04 , 55.99 , 78.69 , 87.09 , 71.97 , 72.30 , 6.36 , 7.55 
Debtors, 3.20 , 6.15 , 23.11 , 29.28 , 17.91 , 20.79 , 20.48 , 21.79 , -   , -   
Inventory, 0.04 , 0.02 , 0.01 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days," 1,717.65 ", 222.03 , 649.86 ," 1,126.15 "," 1,235.76 "," 1,400.06 "," 1,339.64 "," 1,256.45 ", -   , -   
Inventory Turnover, 17.00 , 505.50 ," 1,298.00 ", -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,8%,8%,4%,-2%,-1%,-6%,-48%,0%,-2097%,-118%
Return on Capital Emp,,13%,8%,0%,1%,-3%,-20%,0%,-83%,-5%
,,,,,,,,,,
