LUMAX AUTO TECHNOLOGIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.63 , 11.63 , 13.63 , 13.63 , 13.63 , 13.63 , 13.63 , 13.63 , 13.63 , 13.63 
Reserves, 25.22 , 27.28 , 57.31 , 71.24 , 83.97 , 89.74 , 110.16 , 123.22 , 181.36 , 244.77 
Borrowings, 15.35 , 4.78 , 3.06 , 1.09 , 25.64 , 51.64 , 41.07 , 33.07 , 33.97 , 1.00 
Other Liabilities, 41.03 , 57.74 , 82.62 , 98.55 , 115.77 , 141.09 , 114.33 , 137.13 , 127.37 , 252.02 
Total, 93.23 , 101.43 , 156.62 , 184.51 , 239.01 , 296.10 , 279.19 , 307.05 , 356.33 , 511.42 
,,,,,,,,,,
Net Block, 34.95 , 35.51 , 35.91 , 31.87 , 41.27 , 115.49 , 112.82 , 116.29 , 122.04 , 140.16 
Capital Work in Progress, 0.51 , 0.16 , 0.09 , 4.99 , 36.12 , 0.74 , 0.46 , 2.99 , 5.93 , 2.60 
Investments, 3.92 , 3.92 , 24.30 , 25.55 , 26.30 , 26.31 , 28.48 , 28.58 , 88.42 , 131.05 
Other Assets, 53.85 , 61.84 , 96.32 , 122.10 , 135.32 , 153.56 , 137.43 , 159.19 , 139.94 , 237.61 
Total, 93.23 , 101.43 , 156.62 , 184.51 , 239.01 , 296.10 , 279.19 , 307.05 , 356.33 , 511.42 
,,,,,,,,,,
Working Capital, 12.82 , 4.10 , 13.70 , 23.55 , 19.55 , 12.47 , 23.10 , 22.06 , 12.57 , (14.41)
Debtors, 18.34 , 39.72 , 51.76 , 74.30 , 82.94 , 91.97 , 75.21 , 95.88 , 87.56 , 166.52 
Inventory, 15.77 , 9.52 , 14.32 , 13.95 , 17.53 , 23.07 , 28.93 , 31.04 , 26.43 , 43.09 
,,,,,,,,,,
Debtor Days, 41.72 , 64.14 , 55.72 , 62.37 , 70.23 , 70.73 , 52.59 , 62.55 , 66.48 , 101.99 
Inventory Turnover, 10.18 , 23.74 , 23.68 , 31.17 , 24.59 , 20.57 , 18.04 , 18.03 , 18.19 , 13.83 
,,,,,,,,,,
Return on Equity,2%,17%,25%,28%,23%,15%,26%,14%,3%,11%
Return on Capital Emp,,21%,46%,43%,32%,19%,31%,19%,6%,18%
,,,,,,,,,,
