BHAGERIA INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.46 , 3.46 , 3.46 , 7.96 , 7.96 , 7.96 , 7.96 , 7.96 , 7.94 , 7.94 
Reserves, 5.42 , 6.08 , 6.50 , 14.56 , 15.09 , 27.23 , 59.04 , 69.55 , 256.70 , 287.38 
Borrowings, 8.55 , 11.13 , 12.49 , 10.67 , 13.70 , 40.81 , 16.99 , 14.99 , 144.99 , 83.51 
Other Liabilities, 9.55 , 15.32 , 17.30 , 14.50 , 19.89 , 41.89 , 39.89 , 46.98 , 115.49 , 116.35 
Total, 26.98 , 35.99 , 39.75 , 47.69 , 56.64 , 117.89 , 123.88 , 139.48 , 525.12 , 495.18 
,,,,,,,,,,
Net Block, 4.68 , 4.16 , 5.14 , 4.72 , 4.59 , 7.22 , 18.02 , 22.76 , 269.05 , 299.25 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , 3.84 , 18.16 , 4.34 
Investments, 0.05 , -   , -   , -   , -   , -   , 21.33 , 33.36 , 28.82 , 0.91 
Other Assets, 22.25 , 31.83 , 34.61 , 42.97 , 52.05 , 110.67 , 84.53 , 79.52 , 209.09 , 190.68 
Total, 26.98 , 35.99 , 39.75 , 47.69 , 56.64 , 117.89 , 123.88 , 139.48 , 525.12 , 495.18 
,,,,,,,,,,
Working Capital, 12.70 , 16.51 , 17.31 , 28.47 , 32.16 , 68.78 , 44.64 , 32.54 , 93.60 , 74.33 
Debtors, 8.02 , 18.54 , 23.66 , 16.67 , 23.53 , 53.80 , 44.03 , 44.91 , 52.21 , 87.37 
Inventory, 2.06 , 3.52 , 4.98 , 7.80 , 12.08 , 18.83 , 25.35 , 18.56 , 23.83 , 31.03 
,,,,,,,,,,
Debtor Days, 56.12 , 124.40 , 140.15 , 96.83 , 66.55 , 53.25 , 38.97 , 68.74 , 54.89 , 86.93 
Inventory Turnover, 25.32 , 15.45 , 12.37 , 8.06 , 10.68 , 19.58 , 16.27 , 12.85 , 14.57 , 11.82 
,,,,,,,,,,
Return on Equity,-14%,12%,9%,-2%,5%,44%,55%,20%,16%,14%
Return on Capital Emp,,16%,16%,3%,9%,43%,71%,28%,26%,17%
,,,,,,,,,,
