GLENMARK PHARMACEUTICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 94.06 , 983.16 , 421.06 , 194.65 , 253.02 , 114.24 , 145.11 , 354.75 , 877.72 ," 1,123.72 "
Cash from Investing Activity, (589.17)," (1,000.22)", (654.72), 601.53 , (119.30), 210.75 , (176.46)," (1,545.08)"," (2,580.46)"," (1,136.98)"
Cash from Financing Activity, 495.62 , 10.45 , 259.40 , (779.72), (13.77), (384.67), (32.39)," 1,222.55 "," 1,879.38 ", (61.58)
Net Cash Flow, 0.51 , (6.61), 25.74 , 16.46 , 119.95 , (59.68), (63.74), 32.23 , 176.64 , (74.84)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
