EURO MULTIVISION LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 15.00 , 23.80 , 23.80 , 23.80 , 23.80 , 23.80 , 23.80 , 23.80 , 23.80 , 23.80 
Reserves, 16.47 , 74.48 , 45.14 , (47.23), (77.99), (98.15), (231.46), (292.71), (304.53), (321.79)
Borrowings, 192.28 , 173.61 , 215.20 , 227.84 , 227.40 , 222.53 , 220.38 , 219.71 , 217.19 , 214.28 
Other Liabilities, 25.45 , 38.20 , 21.08 , 36.32 , 28.08 , 26.95 , 154.19 , 200.69 , 203.89 , 206.39 
Total, 249.20 , 310.09 , 305.22 , 240.73 , 201.29 , 175.13 , 166.91 , 151.49 , 140.35 , 122.68 
,,,,,,,,,,
Net Block, 84.73 , 74.30 , 226.49 , 200.48 , 178.27 , 159.19 , 145.19 , 131.10 , 117.40 , 103.42 
Capital Work in Progress, 109.86 , 166.97 , 14.66 , -   , -   , -   , -   , -   , -   , -   
Investments, 0.01 , 0.01 , 0.02 , 0.02 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 
Other Assets, 54.60 , 68.81 , 64.05 , 40.23 , 23.01 , 15.93 , 21.71 , 20.38 , 22.94 , 19.25 
Total, 249.20 , 310.09 , 305.22 , 240.73 , 201.29 , 175.13 , 166.91 , 151.49 , 140.35 , 122.68 
,,,,,,,,,,
Working Capital, 29.15 , 30.61 , 42.97 , 3.91 , (5.07), (11.02), (132.48), (180.31), (180.95), (187.14)
Debtors, 10.09 , 10.50 , 17.51 , 15.97 , 3.96 , 1.78 , 6.76 , 6.16 , 6.01 , 7.72 
Inventory, 8.59 , 7.22 , 28.74 , 10.98 , 7.73 , 5.20 , 5.37 , 4.26 , 6.10 , 1.43 
,,,,,,,,,,
Debtor Days, 50.30 , 67.71 , 69.95 , 93.87 , 79.90 , 48.38 , 166.83 , 93.37 , 108.92 , 278.99 
Inventory Turnover, 8.52 , 7.84 , 3.18 , 5.66 , 2.34 , 2.58 , 2.75 , 5.65 , 3.30 , 7.06 
,,,,,,,,,,
Return on Equity,6%,1%,-43%,,,,,,,
Return on Capital Emp,,3%,-7%,-24%,-16%,-12%,-107%,,,
,,,,,,,,,,
