AARTI INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,416.08 "," 1,275.86 "," 1,426.63 "," 1,666.56 "," 2,085.89 "," 2,618.92 "," 2,852.83 "," 2,933.63 "," 3,050.22 "," 3,699.31 "," 4,857.59 "," 4,857.59 "," 4,138.79 "
Expenses," 1,190.38 "," 1,078.35 "," 1,233.13 "," 1,421.91 "," 1,729.65 "," 2,223.43 "," 2,396.35 "," 2,403.43 "," 2,441.81 "," 3,042.58 "," 3,943.80 "," 3,943.80 "," 3,444.09 "
Operating Profit, 225.70 , 197.51 , 193.50 , 244.65 , 356.24 , 395.49 , 456.48 , 530.20 , 608.41 , 656.73 , 913.79 , 913.79 , 694.70 
Other Income, 8.57 , 3.25 , 3.99 , 2.84 , 4.40 , 10.42 , 5.45 , 9.64 , 2.51 , 2.13 , 4.55 , -   , -   
Depreciation, 38.71 , 44.75 , 47.92 , 53.97 , 81.80 , 87.44 , 78.65 , 92.69 , 114.80 , 135.77 , 159.63 , 159.63 , 159.63 
Interest, 89.36 , 51.71 , 55.96 , 71.51 , 95.00 , 117.53 , 137.48 , 115.90 , 117.38 , 130.74 , 180.96 , 180.96 , 180.96 
Profit before tax, 114.01 , 107.47 , 93.61 , 122.01 , 183.84 , 200.94 , 245.80 , 331.25 , 378.74 , 392.35 , 577.75 , 573.20 , 354.11 
Tax, 29.55 , 37.36 , 26.83 , 34.82 , 52.50 , 52.25 , 58.00 , 78.82 , 72.06 , 75.91 , 108.45 ,19%,19%
Net profit, 84.46 , 70.11 , 66.78 , 87.19 , 131.34 , 148.70 , 187.80 , 252.43 , 306.68 , 316.44 , 469.30 , 465.60 , 287.64 
EPS, 11.60 , 9.14 , 8.70 , 11.02 , 16.60 , 16.78 , 21.20 , 30.30 , 37.35 , 38.92 , 54.15 , 53.72 , 33.19 
Price to earning, 2.85 , 5.37 , 6.13 , 6.02 , 5.11 , 7.56 , 16.22 , 17.42 , 21.43 , 32.21 , 34.50 , 34.50 , 14.07 
Price, 33.12 , 49.06 , 53.37 , 66.34 , 84.80 , 126.88 , 343.76 , 527.86 , 800.14 ," 1,253.66 "," 1,868.05 "," 1,853.34 ", 467.09 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,25.86%,27.36%,28.72%,31.76%,24.10%,26.81%,25.95%,28.06%,2.68%,2.57%,,,
OPM,15.94%,15.48%,13.56%,14.68%,17.08%,15.10%,16.00%,18.07%,19.95%,17.75%,18.81%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.26%,14.58%,12.14%,9.05%,31.31%,31.31%,9.05%
,,,,,,OPM,16.79%,17.18%,17.47%,18.54%,18.81%,18.81%,16.79%
,,,,,,Price to Earning, 14.07 , 17.56 , 21.56 , 26.39 , 34.50 , 34.50 , 14.07 
