GP PETROLEUMS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 252.32 , 278.06 , 365.60 , 480.07 , 417.37 , 403.58 , 407.28 , 422.50 , 480.30 , 560.37 , 606.57 , 653.79 , 597.19 
Expenses, 246.50 , 287.55 , 346.00 , 452.75 , 402.82 , 387.46 , 392.79 , 393.98 , 449.58 , 525.86 , 572.47 , 611.90 , 569.05 
Operating Profit, 5.82 , (9.49), 19.60 , 27.32 , 14.55 , 16.12 , 14.49 , 28.52 , 30.72 , 34.51 , 34.10 , 41.89 , 28.14 
Other Income, 4.15 , 11.98 , 1.52 , 4.11 , 3.70 , 2.55 , 2.75 , 1.15 , 11.57 , 0.15 , 1.21 , -   , -   
Depreciation, 1.34 , 1.73 , 2.07 , 2.23 , 2.20 , 1.98 , 3.07 , 3.16 , 2.99 , 3.12 , 3.18 , 3.18 , 3.18 
Interest, 8.10 , 6.59 , 1.77 , 28.77 , 18.12 , 14.06 , 9.63 , 4.97 , 8.06 , 6.53 , 6.68 , 6.68 , 6.68 
Profit before tax, 0.53 , (5.83), 17.28 , 0.43 , (2.06), 2.63 , 4.54 , 21.55 , 31.24 , 25.03 , 25.45 , 32.03 , 18.28 
Tax, 0.48 , 0.29 , 1.47 , 0.37 , (0.80), 1.58 , (0.49), 7.96 , 10.75 , 8.67 , 9.18 ,36%,36%
Net profit, 0.05 , (6.12), 15.81 , 0.06 , (1.26), 1.04 , 5.03 , 13.59 , 20.48 , 16.36 , 16.26 , 20.48 , 11.69 
EPS, 0.01 , (1.39), 3.59 , 0.01 , (0.29), 0.20 , 0.99 , 2.67 , 4.02 , 3.21 , 3.19 , 4.02 , 2.29 
Price to earning, 680.00 , (7.68), 3.21 ," 1,124.29 ", (26.47), 53.69 , 39.48 , 22.29 , 23.10 , 24.92 , 19.45 , 22.44 , 19.45 
Price, 7.73 , 10.68 , 11.55 , 15.33 , 7.58 , 10.95 , 38.95 , 59.43 , 92.80 , 79.97 , 62.05 , 90.15 , 44.59 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,440.00%,0.00%,1.39%,66.67%,0.00%,4.81%,10.14%,18.76%,18.65%,23.35%,,,
OPM,2.31%,0.00%,5.36%,5.69%,3.49%,3.99%,3.56%,6.75%,6.40%,6.16%,5.62%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.27%,6.29%,6.07%,11.22%,16.67%,16.67%,6.07%
,,,,,,OPM,4.71%,5.24%,5.47%,6.41%,5.62%,6.41%,4.71%
,,,,,,Price to Earning, 221.16 , 186.75 , 30.49 , 22.44 , 19.45 , 22.44 , 19.45 
